rowNumber,PersonId,Price,PriceType, State 
27237,59669,189,ComputerQuote,s4
27238,59669,576,ComputerQuote,s4
27239,59672,154,ComputerQuote,s4
27240,59673,329,ComputerQuote,s4
27241,59673,287,ComputerQuote,s4
27242,59673,107,ComputerQuote,s4
27243,59679,598,ComputerQuote,s4
27244,59679,115,ComputerQuote,s4
27245,59680,133,ComputerQuote,s4
27246,59684,401,ComputerQuote,s4
27247,59686,287,ComputerQuote,s4
27248,59692,408,ComputerQuote,s4
27249,59692,100,ComputerQuote,s4
27250,59692,146,ComputerQuote,s4
27251,59695,153,ComputerQuote,s4
27252,59696,361,ComputerQuote,s4
27253,59696,187,ComputerQuote,s4
27254,59696,188,ComputerQuote,s4
27255,59697,511,ComputerQuote,s4
27256,59698,402,ComputerQuote,s4
27257,59698,456,ComputerQuote,s4
27258,59698,304,ComputerQuote,s4
27259,59699,235,ComputerQuote,s4
27260,59701,210,ComputerQuote,s4
27261,59702,408,ComputerQuote,s4
27262,59702,457,ComputerQuote,s4
27263,59702,489,ComputerQuote,s4
27264,59703,148,ComputerQuote,s4
27265,59711,164,ComputerQuote,s4
27266,59712,422,ComputerQuote,s4
27267,59719,337,ComputerQuote,s4
27268,59719,493,ComputerQuote,s4
27269,59726,132,ComputerQuote,s4
27270,59726,129,ComputerQuote,s4
27271,59728,237,ComputerQuote,s4
27272,59728,502,ComputerQuote,s4
27273,59730,509,ComputerQuote,s4
27274,59730,538,ComputerQuote,s4
27275,59730,446,ComputerQuote,s4
27276,59730,364,ComputerQuote,s4
27277,59733,455,ComputerQuote,s4
27278,59739,444,ComputerQuote,s4
27279,59740,170,ComputerQuote,s4
27280,59745,440,ComputerQuote,s4
27281,59745,572,ComputerQuote,s4
27282,59747,456,ComputerQuote,s4
27283,59752,369,ComputerQuote,s4
27284,59752,591,ComputerQuote,s4
27285,59760,344,ComputerQuote,s4
27286,59762,343,ComputerQuote,s4
27287,59765,374,ComputerQuote,s4
27288,59767,562,ComputerQuote,s4
27289,59767,285,ComputerQuote,s4
27290,59767,563,ComputerQuote,s4
27291,59772,179,ComputerQuote,s4
27292,59773,546,ComputerQuote,s4
27293,59776,239,ComputerQuote,s4
27294,59777,223,ComputerQuote,s4
27295,59777,278,ComputerQuote,s4
27296,59781,266,ComputerQuote,s4
27297,59781,328,ComputerQuote,s4
27298,59781,349,ComputerQuote,s4
27299,59786,561,ComputerQuote,s4
27300,59786,560,ComputerQuote,s4
27301,59802,591,ComputerQuote,s4
27302,59802,484,ComputerQuote,s4
27303,59804,484,ComputerQuote,s4
27304,59804,116,ComputerQuote,s4
27305,59805,185,ComputerQuote,s4
27306,59805,255,ComputerQuote,s4
27307,59805,132,ComputerQuote,s4
27308,59806,238,ComputerQuote,s4
27309,59807,177,ComputerQuote,s4
27310,59815,219,ComputerQuote,s4
27311,59815,178,ComputerQuote,s4
27312,59815,358,ComputerQuote,s4
27313,59816,386,ComputerQuote,s4
27314,59816,541,ComputerQuote,s4
27315,59818,436,ComputerQuote,s4
27316,59818,479,ComputerQuote,s4
27317,59826,513,ComputerQuote,s4
27318,59829,315,ComputerQuote,s4
27319,59836,383,ComputerQuote,s4
27320,59836,403,ComputerQuote,s4
27321,59836,518,ComputerQuote,s4
27322,59836,318,ComputerQuote,s4
27323,59836,362,ComputerQuote,s4
27324,59839,507,ComputerQuote,s4
27325,59845,534,ComputerQuote,s4
27326,59845,209,ComputerQuote,s4
27327,59845,420,ComputerQuote,s4
27328,59848,488,ComputerQuote,s4
27329,59851,78,ComputerQuote,s4
27330,59852,372,ComputerQuote,s4
27331,59854,578,ComputerQuote,s4
27332,59861,102,ComputerQuote,s4
27333,59862,523,ComputerQuote,s4
27334,59862,437,ComputerQuote,s4
27335,59862,200,ComputerQuote,s4
27336,59869,95,ComputerQuote,s4
27337,59869,278,ComputerQuote,s4
27338,59870,553,ComputerQuote,s4
27339,59872,192,ComputerQuote,s4
27340,59873,361,ComputerQuote,s4
27341,59876,308,ComputerQuote,s4
27342,59876,455,ComputerQuote,s4
27343,59880,387,ComputerQuote,s4
27344,59883,545,ComputerQuote,s4
27345,59883,317,ComputerQuote,s4
27346,59883,397,ComputerQuote,s4
27347,59884,76,ComputerQuote,s4
27348,59886,361,ComputerQuote,s4
27349,59887,169,ComputerQuote,s4
27350,59887,577,ComputerQuote,s4
27351,59887,348,ComputerQuote,s4
27352,59887,231,ComputerQuote,s4
27353,59887,248,ComputerQuote,s4
27354,59888,125,ComputerQuote,s4
27355,59891,581,ComputerQuote,s4
27356,59892,287,ComputerQuote,s4
27357,59892,132,ComputerQuote,s4
27358,59893,499,ComputerQuote,s4
27359,59895,374,ComputerQuote,s4
27360,59897,107,ComputerQuote,s4
27361,59897,445,ComputerQuote,s4
27362,59897,451,ComputerQuote,s4
27363,59903,324,ComputerQuote,s4
27364,59905,495,ComputerQuote,s4
27365,59905,494,ComputerQuote,s4
27366,59905,245,ComputerQuote,s4
27367,59906,361,ComputerQuote,s4
27368,59911,240,ComputerQuote,s4
27369,59915,325,ComputerQuote,s4
27370,59915,550,ComputerQuote,s4
27371,59920,207,ComputerQuote,s4
27372,59920,558,ComputerQuote,s4
27373,59925,152,ComputerQuote,s4
27374,59927,380,ComputerQuote,s4
27375,59931,186,ComputerQuote,s4
27376,59932,458,ComputerQuote,s4
27377,59934,339,ComputerQuote,s4
27378,59934,263,ComputerQuote,s4
27379,59937,361,ComputerQuote,s4
27380,59938,492,ComputerQuote,s4
27381,59947,406,ComputerQuote,s4
27382,59947,166,ComputerQuote,s4
27383,59947,105,ComputerQuote,s4
27384,59947,209,ComputerQuote,s4
27385,59961,596,ComputerQuote,s4
27386,59961,254,ComputerQuote,s4
27387,59966,133,ComputerQuote,s4
27388,59970,592,ComputerQuote,s4
27389,59974,346,ComputerQuote,s4
27390,59976,365,ComputerQuote,s4
27391,59985,369,ComputerQuote,s4
27392,59987,570,ComputerQuote,s4
27393,59988,188,ComputerQuote,s4
27394,59990,235,ComputerQuote,s4
27395,59991,540,ComputerQuote,s4
27396,59996,481,ComputerQuote,s4
27397,59996,453,ComputerQuote,s4
27398,60006,570,ComputerQuote,s4
27399,60017,600,ComputerQuote,s4
27400,60017,228,ComputerQuote,s4
27401,60017,230,ComputerQuote,s4
27402,60017,298,ComputerQuote,s4
27403,60017,259,ComputerQuote,s4
27404,60017,151,ComputerQuote,s4
27405,60018,545,ComputerQuote,s4
27406,60018,277,ComputerQuote,s4
27407,60018,257,ComputerQuote,s4
27408,60019,429,ComputerQuote,s4
27409,60024,542,ComputerQuote,s4
27410,60024,436,ComputerQuote,s4
27411,60031,520,ComputerQuote,s4
27412,60034,116,ComputerQuote,s4
27413,60036,305,ComputerQuote,s4
27414,60043,171,ComputerQuote,s4
27415,60048,407,ComputerQuote,s4
27416,60052,187,ComputerQuote,s4
27417,60052,572,ComputerQuote,s4
27418,60052,239,ComputerQuote,s4
27419,60053,81,ComputerQuote,s4
27420,60061,593,ComputerQuote,s4
27421,60063,75,ComputerQuote,s4
27422,60065,558,ComputerQuote,s4
27423,60072,131,ComputerQuote,s4
27424,60072,401,ComputerQuote,s4
27425,60073,472,ComputerQuote,s4
27426,60081,342,ComputerQuote,s4
27427,60081,163,ComputerQuote,s4
27428,60081,241,ComputerQuote,s4
27429,60095,212,ComputerQuote,s4
27430,60095,358,ComputerQuote,s4
27431,60095,362,ComputerQuote,s4
27432,60102,175,ComputerQuote,s4
27433,60111,323,ComputerQuote,s4
27434,60111,97,ComputerQuote,s4
27435,60111,218,ComputerQuote,s4
27436,60120,153,ComputerQuote,s4
27437,60120,159,ComputerQuote,s4
27438,60122,301,ComputerQuote,s4
27439,60122,212,ComputerQuote,s4
27440,60124,86,ComputerQuote,s4
27441,60126,447,ComputerQuote,s4
27442,60126,432,ComputerQuote,s4
27443,60130,508,ComputerQuote,s4
27444,60136,119,ComputerQuote,s4
27445,60138,505,ComputerQuote,s4
27446,60142,447,ComputerQuote,s4
27447,60151,549,ComputerQuote,s4
27448,60157,182,ComputerQuote,s4
27449,60171,163,ComputerQuote,s4
27450,60179,107,ComputerQuote,s4
27451,60182,256,ComputerQuote,s4
27452,60182,437,ComputerQuote,s4
27453,60193,235,ComputerQuote,s4
27454,60193,263,ComputerQuote,s4
27455,60203,330,ComputerQuote,s4
27456,60203,117,ComputerQuote,s4
27457,60204,158,ComputerQuote,s4
27458,60204,122,ComputerQuote,s4
27459,60209,274,ComputerQuote,s4
27460,60209,585,ComputerQuote,s4
27461,60209,341,ComputerQuote,s4
27462,60212,167,ComputerQuote,s4
27463,60218,460,ComputerQuote,s4
27464,60225,363,ComputerQuote,s4
27465,60228,480,ComputerQuote,s4
27466,60228,483,ComputerQuote,s4
27467,60229,537,ComputerQuote,s4
27468,60230,342,ComputerQuote,s4
27469,60233,251,ComputerQuote,s4
27470,60236,503,ComputerQuote,s4
27471,60243,392,ComputerQuote,s4
27472,60244,486,ComputerQuote,s4
27473,60247,348,ComputerQuote,s4
27474,60247,288,ComputerQuote,s4
27475,60248,229,ComputerQuote,s4
27476,60248,160,ComputerQuote,s4
27477,60248,567,ComputerQuote,s4
27478,60262,221,ComputerQuote,s4
27479,60265,154,ComputerQuote,s4
27480,60265,575,ComputerQuote,s4
27481,60265,186,ComputerQuote,s4
27482,60266,447,ComputerQuote,s4
27483,60266,332,ComputerQuote,s4
27484,60266,98,ComputerQuote,s4
27485,60266,333,ComputerQuote,s4
27486,60269,234,ComputerQuote,s4
27487,60269,259,ComputerQuote,s4
27488,60270,405,ComputerQuote,s4
27489,60270,233,ComputerQuote,s4
27490,60275,598,ComputerQuote,s4
27491,60277,544,ComputerQuote,s4
27492,60277,460,ComputerQuote,s4
27493,60278,204,ComputerQuote,s4
27494,60279,471,ComputerQuote,s4
27495,60279,235,ComputerQuote,s4
27496,60284,130,ComputerQuote,s4
27497,60285,326,ComputerQuote,s4
27498,60291,534,ComputerQuote,s4
27499,60293,150,ComputerQuote,s4
27500,60296,227,ComputerQuote,s4
27501,60297,125,ComputerQuote,s4
27502,60298,376,ComputerQuote,s4
27503,60298,180,ComputerQuote,s4
27504,60298,262,ComputerQuote,s4
27505,60300,303,ComputerQuote,s4
27506,60302,102,ComputerQuote,s4
27507,60302,342,ComputerQuote,s4
27508,60302,212,ComputerQuote,s4
27509,60305,127,ComputerQuote,s4
27510,60322,281,ComputerQuote,s4
27511,60322,478,ComputerQuote,s4
27512,60325,476,ComputerQuote,s4
27513,60332,182,ComputerQuote,s4
27514,60335,145,ComputerQuote,s4
27515,60339,517,ComputerQuote,s4
27516,60348,216,ComputerQuote,s4
27517,60354,556,ComputerQuote,s4
27518,60355,241,ComputerQuote,s4
27519,60356,579,ComputerQuote,s4
27520,60357,206,ComputerQuote,s4
27521,60357,356,ComputerQuote,s4
27522,60357,470,ComputerQuote,s4
27523,60358,517,ComputerQuote,s4
27524,60365,292,ComputerQuote,s4
27525,60365,361,ComputerQuote,s4
27526,60366,440,ComputerQuote,s4
27527,60367,373,ComputerQuote,s4
27528,60367,135,ComputerQuote,s4
27529,60367,111,ComputerQuote,s4
27530,60367,285,ComputerQuote,s4
27531,60384,202,ComputerQuote,s4
27532,60390,374,ComputerQuote,s4
27533,60390,540,ComputerQuote,s4
27534,60390,384,ComputerQuote,s4
27535,60391,369,ComputerQuote,s4
27536,60391,293,ComputerQuote,s4
27537,60391,314,ComputerQuote,s4
27538,60391,431,ComputerQuote,s4
27539,60393,401,ComputerQuote,s4
27540,60398,422,ComputerQuote,s4
27541,60398,164,ComputerQuote,s4
27542,60398,360,ComputerQuote,s4
27543,60400,313,ComputerQuote,s4
27544,60400,435,ComputerQuote,s4
27545,60400,523,ComputerQuote,s4
27546,60401,320,ComputerQuote,s4
27547,60408,518,ComputerQuote,s4
27548,60412,320,ComputerQuote,s4
27549,60416,252,ComputerQuote,s4
27550,60422,392,ComputerQuote,s4
27551,60423,588,ComputerQuote,s4
27552,60423,487,ComputerQuote,s4
27553,60423,435,ComputerQuote,s4
27554,60423,276,ComputerQuote,s4
27555,60423,90,ComputerQuote,s4
27556,60428,189,ComputerQuote,s4
27557,60428,271,ComputerQuote,s4
27558,60433,110,ComputerQuote,s4
27559,60434,437,ComputerQuote,s4
27560,60434,521,ComputerQuote,s4
27561,60434,201,ComputerQuote,s4
27562,60434,248,ComputerQuote,s4
27563,60439,100,ComputerQuote,s4
27564,60441,173,ComputerQuote,s4
27565,60444,463,ComputerQuote,s4
27566,60444,475,ComputerQuote,s4
27567,60444,265,ComputerQuote,s4
27568,60444,386,ComputerQuote,s4
27569,60444,253,ComputerQuote,s4
27570,60444,121,ComputerQuote,s4
27571,60447,462,ComputerQuote,s4
27572,60449,531,ComputerQuote,s4
27573,60452,249,ComputerQuote,s4
27574,60454,107,ComputerQuote,s4
27575,60460,307,ComputerQuote,s4
27576,60464,422,ComputerQuote,s4
27577,60469,495,ComputerQuote,s4
27578,60472,185,ComputerQuote,s4
27579,60472,375,ComputerQuote,s4
27580,60472,573,ComputerQuote,s4
27581,60478,306,ComputerQuote,s4
27582,60485,562,ComputerQuote,s4
27583,60485,538,ComputerQuote,s4
27584,60490,279,ComputerQuote,s4
27585,60491,419,ComputerQuote,s4
27586,60492,374,ComputerQuote,s4
27587,60498,389,ComputerQuote,s4
27588,60500,324,ComputerQuote,s4
27589,60504,546,ComputerQuote,s4
27590,60504,535,ComputerQuote,s4
27591,60507,546,ComputerQuote,s4
27592,60516,255,ComputerQuote,s4
27593,60516,197,ComputerQuote,s4
27594,60516,309,ComputerQuote,s4
27595,60521,273,ComputerQuote,s4
27596,60522,236,ComputerQuote,s4
27597,60526,450,ComputerQuote,s4
27598,60527,187,ComputerQuote,s4
27599,60527,540,ComputerQuote,s4
27600,60527,427,ComputerQuote,s4
27601,60530,570,ComputerQuote,s4
27602,60532,330,ComputerQuote,s4
27603,60534,391,ComputerQuote,s4
27604,60542,435,ComputerQuote,s4
27605,60550,447,ComputerQuote,s4
27606,60551,222,ComputerQuote,s4
27607,60555,314,ComputerQuote,s4
27608,60562,409,ComputerQuote,s4
27609,60562,160,ComputerQuote,s4
27610,60562,526,ComputerQuote,s4
27611,60567,421,ComputerQuote,s4
27612,60572,121,ComputerQuote,s4
27613,60573,414,ComputerQuote,s4
27614,60575,190,ComputerQuote,s4
27615,60575,510,ComputerQuote,s4
27616,60575,387,ComputerQuote,s4
27617,60576,133,ComputerQuote,s4
27618,60580,526,ComputerQuote,s4
27619,60583,75,ComputerQuote,s4
27620,60584,499,ComputerQuote,s4
27621,60587,474,ComputerQuote,s4
27622,60592,341,ComputerQuote,s4
27623,60592,531,ComputerQuote,s4
27624,60592,133,ComputerQuote,s4
27625,60593,337,ComputerQuote,s4
27626,60596,584,ComputerQuote,s4
27627,60605,409,ComputerQuote,s4
27628,60605,587,ComputerQuote,s4
27629,60610,559,ComputerQuote,s4
27630,60611,181,ComputerQuote,s4
27631,60612,394,ComputerQuote,s4
27632,60612,268,ComputerQuote,s4
27633,60612,399,ComputerQuote,s4
27634,60613,154,ComputerQuote,s4
27635,60622,314,ComputerQuote,s4
27636,60622,454,ComputerQuote,s4
27637,60624,300,ComputerQuote,s4
27638,60626,129,ComputerQuote,s4
27639,60629,467,ComputerQuote,s4
27640,60629,493,ComputerQuote,s4
27641,60632,351,ComputerQuote,s4
27642,60632,406,ComputerQuote,s4
27643,60632,370,ComputerQuote,s4
27644,60634,435,ComputerQuote,s4
27645,60635,556,ComputerQuote,s4
27646,60637,456,ComputerQuote,s4
27647,60637,99,ComputerQuote,s4
27648,60652,508,ComputerQuote,s4
27649,60653,296,ComputerQuote,s4
27650,60656,572,ComputerQuote,s4
27651,60656,481,ComputerQuote,s4
27652,60656,262,ComputerQuote,s4
27653,60659,387,ComputerQuote,s4
27654,60659,87,ComputerQuote,s4
27655,60659,358,ComputerQuote,s4
27656,60667,304,ComputerQuote,s4
27657,60672,500,ComputerQuote,s4
27658,60673,331,ComputerQuote,s4
27659,60676,383,ComputerQuote,s4
27660,60679,388,ComputerQuote,s4
27661,60690,384,ComputerQuote,s4
27662,60693,499,ComputerQuote,s4
27663,60699,515,ComputerQuote,s4
27664,60699,242,ComputerQuote,s4
27665,60699,230,ComputerQuote,s4
27666,60704,223,ComputerQuote,s4
27667,60704,333,ComputerQuote,s4
27668,60706,520,ComputerQuote,s4
27669,60707,354,ComputerQuote,s4
27670,60707,269,ComputerQuote,s4
27671,60708,369,ComputerQuote,s4
27672,60708,187,ComputerQuote,s4
27673,60711,188,ComputerQuote,s4
27674,60721,331,ComputerQuote,s4
27675,60725,312,ComputerQuote,s4
27676,60725,515,ComputerQuote,s4
27677,60725,578,ComputerQuote,s4
27678,60726,312,ComputerQuote,s4
27679,60726,438,ComputerQuote,s4
27680,60732,164,ComputerQuote,s4
27681,60735,589,ComputerQuote,s4
27682,60736,599,ComputerQuote,s4
27683,60736,595,ComputerQuote,s4
27684,60741,455,ComputerQuote,s4
27685,60750,430,ComputerQuote,s4
27686,60759,152,ComputerQuote,s4
27687,60769,542,ComputerQuote,s4
27688,60769,408,ComputerQuote,s4
27689,60769,555,ComputerQuote,s4
27690,60770,96,ComputerQuote,s4
27691,60778,237,ComputerQuote,s4
27692,60778,305,ComputerQuote,s4
27693,60782,264,ComputerQuote,s4
27694,60783,371,ComputerQuote,s4
27695,60790,531,ComputerQuote,s4
27696,60794,256,ComputerQuote,s4
27697,60794,148,ComputerQuote,s4
27698,60794,574,ComputerQuote,s4
27699,60797,311,ComputerQuote,s4
27700,60799,75,ComputerQuote,s4
27701,60803,406,ComputerQuote,s4
27702,60805,126,ComputerQuote,s4
27703,60805,578,ComputerQuote,s4
27704,60807,386,ComputerQuote,s4
27705,60807,580,ComputerQuote,s4
27706,60807,592,ComputerQuote,s4
27707,60811,572,ComputerQuote,s4
27708,60818,553,ComputerQuote,s4
27709,60819,356,ComputerQuote,s4
27710,60819,385,ComputerQuote,s4
27711,60824,534,ComputerQuote,s4
27712,60830,294,ComputerQuote,s4
27713,60830,392,ComputerQuote,s4
27714,60835,234,ComputerQuote,s4
27715,60836,389,ComputerQuote,s4
27716,60837,359,ComputerQuote,s4
27717,60837,180,ComputerQuote,s4
27718,60837,167,ComputerQuote,s4
27719,60838,479,ComputerQuote,s4
27720,60840,221,ComputerQuote,s4
27721,60840,282,ComputerQuote,s4
27722,60841,350,ComputerQuote,s4
27723,60842,486,ComputerQuote,s4
27724,60842,127,ComputerQuote,s4
27725,60844,114,ComputerQuote,s4
27726,60845,151,ComputerQuote,s4
27727,60849,483,ComputerQuote,s4
27728,60858,374,ComputerQuote,s4
27729,60861,402,ComputerQuote,s4
27730,60863,153,ComputerQuote,s4
27731,60863,226,ComputerQuote,s4
27732,60871,336,ComputerQuote,s4
27733,60872,389,ComputerQuote,s4
27734,60873,324,ComputerQuote,s4
27735,60873,189,ComputerQuote,s4
27736,60876,253,ComputerQuote,s4
27737,60883,82,ComputerQuote,s4
27738,60883,583,ComputerQuote,s4
27739,60892,374,ComputerQuote,s4
27740,60892,175,ComputerQuote,s4
27741,60897,370,ComputerQuote,s4
27742,60901,462,ComputerQuote,s4
27743,60903,261,ComputerQuote,s4
27744,60905,381,ComputerQuote,s4
27745,60908,198,ComputerQuote,s4
27746,60912,413,ComputerQuote,s4
27747,60916,401,ComputerQuote,s4
27748,60916,432,ComputerQuote,s4
27749,60916,383,ComputerQuote,s4
27750,60918,415,ComputerQuote,s4
27751,60921,520,ComputerQuote,s4
27752,60921,122,ComputerQuote,s4
27753,60921,186,ComputerQuote,s4
27754,60921,526,ComputerQuote,s4
27755,60926,493,ComputerQuote,s4
27756,60926,240,ComputerQuote,s4
27757,60926,596,ComputerQuote,s4
27758,60926,231,ComputerQuote,s4
27759,60926,285,ComputerQuote,s4
27760,60931,159,ComputerQuote,s4
27761,60931,566,ComputerQuote,s4
27762,60931,233,ComputerQuote,s4
27763,60931,377,ComputerQuote,s4
27764,60937,284,ComputerQuote,s4
27765,60939,462,ComputerQuote,s4
27766,60939,201,ComputerQuote,s4
27767,60943,271,ComputerQuote,s4
27768,60943,93,ComputerQuote,s4
27769,60943,96,ComputerQuote,s4
27770,60944,560,ComputerQuote,s4
27771,60950,559,ComputerQuote,s4
27772,60950,289,ComputerQuote,s4
27773,60951,126,ComputerQuote,s4
27774,60953,260,ComputerQuote,s4
27775,60958,343,ComputerQuote,s4
27776,60965,317,ComputerQuote,s4
27777,60971,575,ComputerQuote,s4
27778,60976,423,ComputerQuote,s4
27779,60983,331,ComputerQuote,s4
27780,60984,561,ComputerQuote,s4
27781,60988,321,ComputerQuote,s4
27782,60988,106,ComputerQuote,s4
27783,60989,433,ComputerQuote,s4
27784,60990,596,ComputerQuote,s4
27785,60990,508,ComputerQuote,s4
27786,60992,225,ComputerQuote,s4
27787,60994,508,ComputerQuote,s4
27788,61000,142,ComputerQuote,s4
27789,61000,478,ComputerQuote,s4
27790,61000,277,ComputerQuote,s4
27791,61012,522,ComputerQuote,s4
27792,61013,211,ComputerQuote,s4
27793,61016,278,ComputerQuote,s4
27794,61016,170,ComputerQuote,s4
27795,61020,407,ComputerQuote,s4
27796,61022,152,ComputerQuote,s4
27797,61022,130,ComputerQuote,s4
27798,61022,566,ComputerQuote,s4
27799,61028,409,ComputerQuote,s4
27800,61029,87,ComputerQuote,s4
27801,61032,268,ComputerQuote,s4
27802,61032,76,ComputerQuote,s4
27803,61034,293,ComputerQuote,s4
27804,61036,568,ComputerQuote,s4
27805,61039,239,ComputerQuote,s4
27806,61040,177,ComputerQuote,s4
27807,61040,375,ComputerQuote,s4
27808,61041,488,ComputerQuote,s4
27809,61044,435,ComputerQuote,s4
27810,61055,260,ComputerQuote,s4
27811,61058,129,ComputerQuote,s4
27812,61063,99,ComputerQuote,s4
27813,61070,371,ComputerQuote,s4
27814,61075,524,ComputerQuote,s4
27815,61077,155,ComputerQuote,s4
27816,61077,112,ComputerQuote,s4
27817,61079,443,ComputerQuote,s4
27818,61082,244,ComputerQuote,s4
27819,61085,210,ComputerQuote,s4
27820,61088,589,ComputerQuote,s4
27821,61088,318,ComputerQuote,s4
27822,61088,200,ComputerQuote,s4
27823,61092,473,ComputerQuote,s4
27824,61092,493,ComputerQuote,s4
27825,61092,392,ComputerQuote,s4
27826,61092,599,ComputerQuote,s4
27827,61092,263,ComputerQuote,s4
27828,61092,500,ComputerQuote,s4
27829,61099,468,ComputerQuote,s4
27830,61099,236,ComputerQuote,s4
27831,61099,568,ComputerQuote,s4
27832,61103,444,ComputerQuote,s4
27833,61103,560,ComputerQuote,s4
27834,61103,463,ComputerQuote,s4
27835,61104,300,ComputerQuote,s4
27836,61105,214,ComputerQuote,s4
27837,61112,83,ComputerQuote,s4
27838,61112,596,ComputerQuote,s4
27839,61118,581,ComputerQuote,s4
27840,61121,390,ComputerQuote,s4
27841,61125,528,ComputerQuote,s4
27842,61127,536,ComputerQuote,s4
27843,61129,510,ComputerQuote,s4
27844,61130,439,ComputerQuote,s4
27845,61132,381,ComputerQuote,s4
27846,61132,535,ComputerQuote,s4
27847,61132,448,ComputerQuote,s4
27848,61136,235,ComputerQuote,s4
27849,61136,120,ComputerQuote,s4
27850,61136,292,ComputerQuote,s4
27851,61136,404,ComputerQuote,s4
27852,61137,131,ComputerQuote,s4
27853,61138,211,ComputerQuote,s4
27854,61138,312,ComputerQuote,s4
27855,61142,193,ComputerQuote,s4
27856,61143,591,ComputerQuote,s4
27857,61145,567,ComputerQuote,s4
27858,61146,333,ComputerQuote,s4
27859,61154,323,ComputerQuote,s4
27860,61156,575,ComputerQuote,s4
27861,61156,558,ComputerQuote,s4
27862,61156,519,ComputerQuote,s4
27863,61156,95,ComputerQuote,s4
27864,61162,259,ComputerQuote,s4
27865,61162,252,ComputerQuote,s4
27866,61163,315,ComputerQuote,s4
27867,61164,429,ComputerQuote,s4
27868,61164,584,ComputerQuote,s4
27869,61164,191,ComputerQuote,s4
27870,61164,75,ComputerQuote,s4
27871,61164,375,ComputerQuote,s4
27872,61164,474,ComputerQuote,s4
27873,61164,141,ComputerQuote,s4
27874,61165,322,ComputerQuote,s4
27875,61168,79,ComputerQuote,s4
27876,61179,506,ComputerQuote,s4
27877,61180,373,ComputerQuote,s4
27878,61180,242,ComputerQuote,s4
27879,61180,597,ComputerQuote,s4
27880,61180,99,ComputerQuote,s4
27881,61180,347,ComputerQuote,s4
27882,61182,461,ComputerQuote,s4
27883,61182,593,ComputerQuote,s4
27884,61183,599,ComputerQuote,s4
27885,61190,456,ComputerQuote,s4
27886,61192,302,ComputerQuote,s4
27887,61196,213,ComputerQuote,s4
27888,61197,544,ComputerQuote,s4
27889,61200,555,ComputerQuote,s4
27890,61200,379,ComputerQuote,s4
27891,61206,383,ComputerQuote,s4
27892,61209,385,ComputerQuote,s4
27893,61211,175,ComputerQuote,s4
27894,61213,115,ComputerQuote,s4
27895,61214,475,ComputerQuote,s4
27896,61215,145,ComputerQuote,s4
27897,61215,536,ComputerQuote,s4
27898,61215,484,ComputerQuote,s4
27899,61216,446,ComputerQuote,s4
27900,61216,540,ComputerQuote,s4
27901,61221,455,ComputerQuote,s4
27902,61226,128,ComputerQuote,s4
27903,61227,77,ComputerQuote,s4
27904,61228,577,ComputerQuote,s4
27905,61232,292,ComputerQuote,s4
27906,61232,149,ComputerQuote,s4
27907,61233,522,ComputerQuote,s4
27908,61233,570,ComputerQuote,s4
27909,61234,401,ComputerQuote,s4
27910,61234,245,ComputerQuote,s4
27911,61234,103,ComputerQuote,s4
27912,61235,572,ComputerQuote,s4
27913,61240,177,ComputerQuote,s4
27914,61240,307,ComputerQuote,s4
27915,61241,399,ComputerQuote,s4
27916,61243,295,ComputerQuote,s4
27917,61244,537,ComputerQuote,s4
27918,61244,402,ComputerQuote,s4
27919,61247,113,ComputerQuote,s4
27920,61247,522,ComputerQuote,s4
27921,61252,458,ComputerQuote,s4
27922,61252,76,ComputerQuote,s4
27923,61252,432,ComputerQuote,s4
27924,61252,504,ComputerQuote,s4
27925,61256,441,ComputerQuote,s4
27926,61259,264,ComputerQuote,s4
27927,61261,345,ComputerQuote,s4
27928,61265,544,ComputerQuote,s4
27929,61266,357,ComputerQuote,s4
27930,61268,373,ComputerQuote,s4
27931,61275,274,ComputerQuote,s4
27932,61275,254,ComputerQuote,s4
27933,61276,526,ComputerQuote,s4
27934,61276,492,ComputerQuote,s4
27935,61280,261,ComputerQuote,s4
27936,61281,201,ComputerQuote,s4
27937,61284,326,ComputerQuote,s4
27938,61287,370,ComputerQuote,s4
27939,61287,315,ComputerQuote,s4
27940,61287,143,ComputerQuote,s4
27941,61287,587,ComputerQuote,s4
27942,61294,378,ComputerQuote,s4
27943,61296,480,ComputerQuote,s4
27944,61296,547,ComputerQuote,s4
27945,61298,435,ComputerQuote,s4
27946,61299,308,ComputerQuote,s4
27947,61300,162,ComputerQuote,s4
27948,61302,125,ComputerQuote,s4
27949,61302,280,ComputerQuote,s4
27950,61304,113,ComputerQuote,s4
27951,61304,497,ComputerQuote,s4
27952,61306,599,ComputerQuote,s4
27953,61309,161,ComputerQuote,s4
27954,61311,337,ComputerQuote,s4
27955,61313,511,ComputerQuote,s4
27956,61313,425,ComputerQuote,s4
27957,61315,310,ComputerQuote,s4
27958,61317,402,ComputerQuote,s4
27959,61318,564,ComputerQuote,s4
27960,61319,224,ComputerQuote,s4
27961,61322,100,ComputerQuote,s4
27962,61324,117,ComputerQuote,s4
27963,61324,529,ComputerQuote,s4
27964,61325,151,ComputerQuote,s4
27965,61330,341,ComputerQuote,s4
27966,61332,314,ComputerQuote,s4
27967,61333,475,ComputerQuote,s4
27968,61334,174,ComputerQuote,s4
27969,61335,212,ComputerQuote,s4
27970,61335,236,ComputerQuote,s4
27971,61335,572,ComputerQuote,s4
