PersonID,State,Score, NPS 
48984,s2,-1,NPS
48985,s3,-1,NPS
48985,s5,-1,NPS
48987,s2,1,NPS
48993,s7,-1,NPS
48999,s5,1,NPS
48999,s8,-1,NPS
49009,s3,-1,NPS
49009,s7,-1,NPS
49009,s7,-1,NPS
49009,s8,-1,NPS
49010,s8,0,NPS
49011,s5,-1,NPS
49011,s7,0,NPS
49011,s5,-1,NPS
49013,s7,-1,NPS
49013,s5,-1,NPS
49022,s2,0,NPS
49023,s5,-1,NPS
49024,s3,-1,NPS
49024,s3,-1,NPS
49026,s7,-1,NPS
49026,s8,1,NPS
49028,s2,1,NPS
49031,s2,-1,NPS
49033,s3,-1,NPS
49033,s8,0,NPS
49035,s3,-1,NPS
49045,s7,0,NPS
49050,s2,-1,NPS
49052,s3,-1,NPS
49052,s5,0,NPS
49056,s7,-1,NPS
49056,s8,0,NPS
49058,s5,-1,NPS
49061,s2,-1,NPS
49067,s2,-1,NPS
49068,s7,1,NPS
49069,s5,-1,NPS
49072,s2,-1,NPS
49074,s3,1,NPS
49074,s7,1,NPS
49074,s7,0,NPS
49084,s3,-1,NPS
49084,s7,-1,NPS
49084,s7,-1,NPS
49084,s7,1,NPS
49087,s2,-1,NPS
49090,s2,-1,NPS
49092,s3,-1,NPS
49097,s3,0,NPS
49097,s7,-1,NPS
49097,s7,0,NPS
49099,s3,-1,NPS
49100,s3,1,NPS
49103,s3,-1,NPS
49108,s5,1,NPS
49112,s3,0,NPS
49116,s5,-1,NPS
49116,s7,-1,NPS
49119,s2,-1,NPS
49122,s5,-1,NPS
49126,s5,-1,NPS
49129,s7,-1,NPS
49129,s8,-1,NPS
49137,s2,0,NPS
49139,s3,-1,NPS
49143,s2,-1,NPS
49149,s5,-1,NPS
49154,s5,0,NPS
49154,s8,-1,NPS
49156,s8,-1,NPS
49157,s5,-1,NPS
49161,s2,-1,NPS
49164,s2,0,NPS
49171,s2,-1,NPS
49173,s2,-1,NPS
49175,s7,-1,NPS
49175,s8,-1,NPS
49186,s7,-1,NPS
49187,s2,-1,NPS
49191,s5,-1,NPS
49198,s7,-1,NPS
49201,s5,-1,NPS
49201,s8,-1,NPS
49203,s5,0,NPS
49203,s7,0,NPS
49210,s7,-1,NPS
49210,s8,-1,NPS
49211,s2,-1,NPS
49215,s2,0,NPS
49218,s2,-1,NPS
49222,s5,-1,NPS
49222,s8,-1,NPS
49223,s7,-1,NPS
49225,s3,1,NPS
49226,s2,-1,NPS
49227,s7,-1,NPS
49232,s2,-1,NPS
49234,s2,-1,NPS
49246,s2,-1,NPS
49247,s3,-1,NPS
49248,s2,0,NPS
49250,s5,0,NPS
49250,s7,-1,NPS
49250,s8,0,NPS
49251,s5,-1,NPS
49254,s5,-1,NPS
49264,s7,-1,NPS
49268,s2,-1,NPS
49276,s5,1,NPS
49276,s8,0,NPS
49278,s2,-1,NPS
49283,s2,-1,NPS
49283,s5,-1,NPS
49284,s3,-1,NPS
49284,s8,-1,NPS
49288,s3,-1,NPS
49291,s3,-1,NPS
49295,s3,-1,NPS
49305,s8,-1,NPS
49317,s7,1,NPS
49318,s7,-1,NPS
49318,s8,0,NPS
49320,s2,-1,NPS
49326,s2,0,NPS
49326,s5,0,NPS
49330,s2,0,NPS
49337,s8,-1,NPS
49343,s5,-1,NPS
49346,s8,0,NPS
49351,s2,0,NPS
49352,s2,-1,NPS
49354,s7,-1,NPS
49354,s5,0,NPS
49365,s7,0,NPS
49365,s5,-1,NPS
49366,s3,-1,NPS
49366,s7,-1,NPS
49368,s5,-1,NPS
49368,s7,-1,NPS
49373,s7,-1,NPS
49374,s5,-1,NPS
49383,s5,-1,NPS
49383,s7,-1,NPS
49387,s5,0,NPS
49388,s5,0,NPS
49388,s7,-1,NPS
49388,s8,-1,NPS
49390,s2,0,NPS
49391,s5,-1,NPS
49391,s7,-1,NPS
49391,s5,-1,NPS
49400,s7,-1,NPS
49401,s2,-1,NPS
49402,s2,-1,NPS
49405,s3,-1,NPS
49405,s8,-1,NPS
49407,s3,1,NPS
49407,s8,-1,NPS
49410,s5,-1,NPS
49413,s5,0,NPS
49421,s5,1,NPS
49431,s3,-1,NPS
49439,s3,-1,NPS
49446,s7,-1,NPS
49450,s5,-1,NPS
49455,s2,-1,NPS
49460,s5,-1,NPS
49462,s5,0,NPS
49462,s7,0,NPS
49464,s2,-1,NPS
49469,s7,0,NPS
49470,s7,-1,NPS
49470,s8,-1,NPS
49471,s3,-1,NPS
49471,s8,-1,NPS
49474,s7,-1,NPS
49476,s8,-1,NPS
49484,s7,0,NPS
49486,s7,-1,NPS
49486,s7,-1,NPS
49486,s8,-1,NPS
49494,s7,-1,NPS
49494,s5,-1,NPS
49496,s5,0,NPS
49496,s7,1,NPS
49496,s5,-1,NPS
49496,s7,1,NPS
49496,s8,-1,NPS
49497,s5,-1,NPS
49498,s7,-1,NPS
49498,s8,0,NPS
49502,s3,-1,NPS
49502,s5,-1,NPS
49502,s7,1,NPS
49502,s8,1,NPS
49509,s3,-1,NPS
49509,s7,1,NPS
49511,s3,-1,NPS
49511,s7,-1,NPS
49511,s8,-1,NPS
49514,s7,0,NPS
49514,s8,-1,NPS
49522,s5,-1,NPS
49523,s5,-1,NPS
49524,s5,-1,NPS
49525,s3,-1,NPS
49528,s3,0,NPS
49532,s3,1,NPS
49534,s7,-1,NPS
49535,s3,-1,NPS
49535,s5,-1,NPS
49535,s8,-1,NPS
49535,s8,-1,NPS
49539,s2,-1,NPS
49542,s2,-1,NPS
49548,s3,-1,NPS
49550,s7,-1,NPS
49552,s5,-1,NPS
49552,s5,0,NPS
49557,s3,-1,NPS
49561,s2,1,NPS
49561,s8,0,NPS
49564,s2,-1,NPS
49565,s7,0,NPS
49567,s2,-1,NPS
49580,s5,-1,NPS
49588,s3,-1,NPS
49588,s5,0,NPS
49588,s7,-1,NPS
49588,s5,-1,NPS
49592,s3,1,NPS
49594,s5,-1,NPS
49597,s8,-1,NPS
49603,s5,0,NPS
49612,s5,1,NPS
49614,s7,-1,NPS
49617,s3,1,NPS
49618,s5,-1,NPS
49618,s7,-1,NPS
49620,s3,-1,NPS
49620,s5,-1,NPS
49620,s7,-1,NPS
49620,s7,-1,NPS
49620,s5,-1,NPS
49620,s7,-1,NPS
49620,s7,0,NPS
49623,s7,-1,NPS
49626,s3,-1,NPS
49630,s7,-1,NPS
49630,s7,-1,NPS
49639,s3,-1,NPS
49639,s5,-1,NPS
49639,s7,0,NPS
49642,s2,-1,NPS
49646,s3,-1,NPS
49648,s7,-1,NPS
49648,s5,-1,NPS
49649,s8,0,NPS
49655,s5,0,NPS
49655,s8,0,NPS
49660,s3,-1,NPS
49663,s3,1,NPS
49666,s3,-1,NPS
49666,s7,-1,NPS
49666,s5,1,NPS
49681,s2,-1,NPS
49681,s7,-1,NPS
49681,s7,-1,NPS
49681,s7,-1,NPS
49681,s8,-1,NPS
49681,s7,-1,NPS
49682,s2,-1,NPS
49683,s5,1,NPS
49684,s5,0,NPS
49685,s7,1,NPS
49686,s2,-1,NPS
49686,s5,-1,NPS
49688,s3,-1,NPS
49689,s5,-1,NPS
49689,s7,-1,NPS
49691,s7,-1,NPS
49691,s7,-1,NPS
49691,s8,-1,NPS
49693,s5,1,NPS
49693,s7,-1,NPS
49699,s2,-1,NPS
49699,s5,-1,NPS
49700,s7,0,NPS
49701,s3,0,NPS
49701,s8,0,NPS
49702,s5,0,NPS
49707,s2,-1,NPS
49719,s2,-1,NPS
49720,s3,1,NPS
49721,s7,-1,NPS
49722,s5,-1,NPS
49722,s7,-1,NPS
49723,s7,-1,NPS
49726,s5,-1,NPS
49729,s5,-1,NPS
49732,s2,0,NPS
49732,s5,-1,NPS
49733,s8,0,NPS
49738,s2,0,NPS
49745,s2,-1,NPS
49749,s3,-1,NPS
49754,s5,1,NPS
49754,s8,0,NPS
49760,s2,-1,NPS
49761,s2,-1,NPS
49769,s7,-1,NPS
49771,s7,0,NPS
49778,s3,-1,NPS
49778,s7,1,NPS
49778,s7,-1,NPS
49778,s8,1,NPS
49780,s5,-1,NPS
49780,s7,-1,NPS
49788,s3,-1,NPS
49789,s8,0,NPS
49793,s5,-1,NPS
49793,s8,-1,NPS
49794,s7,-1,NPS
49798,s5,0,NPS
49798,s8,1,NPS
49801,s2,-1,NPS
49802,s5,-1,NPS
49802,s7,0,NPS
49802,s7,-1,NPS
49802,s8,-1,NPS
49807,s5,0,NPS
49807,s8,-1,NPS
49815,s5,-1,NPS
49824,s2,-1,NPS
49826,s2,-1,NPS
49833,s7,-1,NPS
49833,s7,-1,NPS
49833,s8,-1,NPS
49835,s7,0,NPS
49835,s5,-1,NPS
49835,s8,-1,NPS
49838,s5,-1,NPS
49839,s2,-1,NPS
49840,s2,-1,NPS
49841,s8,1,NPS
49847,s2,-1,NPS
49855,s3,-1,NPS
49856,s5,1,NPS
49856,s7,-1,NPS
49856,s8,-1,NPS
49857,s5,0,NPS
49857,s7,0,NPS
49864,s7,1,NPS
49864,s7,-1,NPS
49868,s7,-1,NPS
49868,s8,-1,NPS
49871,s5,0,NPS
49874,s2,-1,NPS
49878,s3,-1,NPS
49878,s8,0,NPS
49880,s3,-1,NPS
49882,s2,-1,NPS
49884,s7,-1,NPS
49884,s8,-1,NPS
49887,s5,-1,NPS
49887,s7,-1,NPS
49895,s5,-1,NPS
49897,s3,0,NPS
49897,s5,0,NPS
49904,s3,0,NPS
49907,s7,-1,NPS
49912,s3,-1,NPS
49914,s5,-1,NPS
49914,s7,0,NPS
49914,s7,0,NPS
49925,s3,-1,NPS
49930,s7,-1,NPS
49930,s7,-1,NPS
49930,s8,-1,NPS
49934,s3,-1,NPS
49943,s5,1,NPS
49944,s3,-1,NPS
49944,s8,0,NPS
49944,s8,-1,NPS
49945,s7,-1,NPS
49945,s8,1,NPS
49948,s5,-1,NPS
49948,s8,-1,NPS
49955,s2,-1,NPS
49957,s7,-1,NPS
49959,s2,-1,NPS
49961,s5,0,NPS
49961,s7,1,NPS
49962,s2,-1,NPS
49966,s5,-1,NPS
49968,s5,-1,NPS
49969,s8,-1,NPS
49971,s3,-1,NPS
49972,s2,-1,NPS
49973,s2,-1,NPS
49975,s2,0,NPS
49977,s8,0,NPS
49978,s5,-1,NPS
49978,s7,-1,NPS
49981,s7,-1,NPS
49983,s5,-1,NPS
49983,s7,-1,NPS
49984,s2,0,NPS
49985,s5,-1,NPS
49985,s8,1,NPS
49989,s3,-1,NPS
49990,s2,0,NPS
50005,s2,-1,NPS
50007,s2,0,NPS
50021,s3,-1,NPS
50023,s8,-1,NPS
50024,s5,-1,NPS
50031,s3,-1,NPS
50041,s2,1,NPS
50044,s7,-1,NPS
50044,s7,-1,NPS
50044,s5,-1,NPS
50052,s2,0,NPS
50052,s8,0,NPS
50054,s2,-1,NPS
50056,s5,0,NPS
50058,s3,-1,NPS
50059,s2,-1,NPS
50067,s5,-1,NPS
50067,s7,-1,NPS
50069,s2,-1,NPS
50084,s5,-1,NPS
50084,s7,-1,NPS
50087,s8,-1,NPS
50088,s3,-1,NPS
50091,s2,-1,NPS
50091,s5,1,NPS
50096,s5,0,NPS
50096,s7,0,NPS
50096,s8,-1,NPS
50107,s3,-1,NPS
50107,s7,-1,NPS
50107,s8,-1,NPS
50110,s2,-1,NPS
50117,s2,0,NPS
50121,s2,-1,NPS
50136,s7,-1,NPS
50137,s5,1,NPS
50137,s7,0,NPS
50137,s7,-1,NPS
50137,s8,0,NPS
50140,s5,0,NPS
50140,s8,-1,NPS
50149,s2,-1,NPS
50152,s5,-1,NPS
50152,s7,-1,NPS
50153,s5,-1,NPS
50153,s5,-1,NPS
50153,s8,-1,NPS
50155,s3,-1,NPS
50157,s7,-1,NPS
50157,s7,0,NPS
50157,s7,-1,NPS
50157,s5,-1,NPS
50157,s7,-1,NPS
50157,s8,-1,NPS
50159,s5,-1,NPS
50159,s7,0,NPS
50159,s7,0,NPS
50159,s7,-1,NPS
50159,s8,-1,NPS
50162,s2,-1,NPS
50172,s5,-1,NPS
50172,s7,-1,NPS
50175,s2,-1,NPS
50175,s7,0,NPS
50179,s2,0,NPS
50188,s3,-1,NPS
50189,s8,-1,NPS
50192,s7,0,NPS
50192,s5,0,NPS
50192,s7,-1,NPS
50193,s5,0,NPS
50193,s7,-1,NPS
50195,s7,-1,NPS
50196,s2,-1,NPS
50199,s5,-1,NPS
50200,s3,-1,NPS
50201,s7,0,NPS
50206,s2,-1,NPS
50207,s5,-1,NPS
50207,s5,0,NPS
50207,s7,-1,NPS
50207,s8,1,NPS
50208,s2,0,NPS
50208,s5,-1,NPS
50208,s7,-1,NPS
50211,s7,-1,NPS
50218,s5,0,NPS
50218,s7,-1,NPS
50220,s5,1,NPS
50223,s5,-1,NPS
50231,s5,-1,NPS
50231,s8,0,NPS
50232,s7,-1,NPS
50239,s5,0,NPS
50243,s3,0,NPS
50243,s5,-1,NPS
50245,s5,0,NPS
50245,s7,-1,NPS
50248,s3,-1,NPS
50248,s8,-1,NPS
50252,s5,0,NPS
50256,s2,-1,NPS
50256,s5,0,NPS
50256,s7,-1,NPS
50262,s5,-1,NPS
50263,s3,-1,NPS
50267,s2,-1,NPS
50267,s5,-1,NPS
50267,s7,-1,NPS
50272,s2,-1,NPS
50276,s5,-1,NPS
50276,s8,-1,NPS
50278,s5,-1,NPS
50282,s2,-1,NPS
50300,s5,-1,NPS
50305,s5,-1,NPS
50306,s2,-1,NPS
50310,s2,-1,NPS
50318,s5,0,NPS
50318,s5,-1,NPS
50329,s3,-1,NPS
50331,s5,-1,NPS
50331,s8,-1,NPS
50336,s7,-1,NPS
50336,s8,0,NPS
50337,s5,-1,NPS
50343,s3,-1,NPS
50343,s7,-1,NPS
50349,s7,-1,NPS
50360,s2,-1,NPS
50360,s8,-1,NPS
50362,s7,0,NPS
50365,s3,-1,NPS
50369,s5,-1,NPS
50371,s3,-1,NPS
50375,s8,-1,NPS
50377,s3,-1,NPS
50377,s5,-1,NPS
50385,s5,1,NPS
50389,s5,1,NPS
50393,s2,-1,NPS
50398,s5,1,NPS
50403,s5,-1,NPS
50407,s5,-1,NPS
50407,s5,1,NPS
50407,s7,-1,NPS
50412,s2,-1,NPS
50414,s3,1,NPS
50414,s7,0,NPS
50416,s2,1,NPS
50416,s7,-1,NPS
50418,s3,-1,NPS
50418,s8,-1,NPS
50419,s2,-1,NPS
50419,s5,1,NPS
50420,s5,-1,NPS
50420,s7,-1,NPS
50424,s5,1,NPS
50424,s5,-1,NPS
50424,s7,-1,NPS
50428,s3,-1,NPS
50432,s7,0,NPS
50434,s5,-1,NPS
50437,s5,0,NPS
50439,s3,-1,NPS
50439,s8,-1,NPS
50439,s5,-1,NPS
50439,s7,-1,NPS
50445,s2,-1,NPS
50445,s5,1,NPS
50447,s5,-1,NPS
50448,s3,-1,NPS
50451,s3,0,NPS
50460,s5,0,NPS
50460,s7,-1,NPS
50463,s2,-1,NPS
50463,s7,0,NPS
50473,s3,1,NPS
50473,s5,-1,NPS
50477,s2,-1,NPS
50481,s7,-1,NPS
50481,s8,-1,NPS
50485,s2,-1,NPS
50486,s2,1,NPS
50487,s5,-1,NPS
50488,s8,-1,NPS
50493,s3,-1,NPS
50494,s3,-1,NPS
50494,s5,1,NPS
50495,s5,-1,NPS
50495,s7,1,NPS
50495,s5,-1,NPS
50497,s2,-1,NPS
50497,s5,-1,NPS
50499,s5,-1,NPS
50500,s5,-1,NPS
50501,s3,-1,NPS
50504,s3,-1,NPS
50509,s5,0,NPS
50516,s3,-1,NPS
50516,s7,-1,NPS
50518,s8,0,NPS
50524,s7,-1,NPS
50527,s5,-1,NPS
50527,s8,-1,NPS
50528,s2,-1,NPS
50532,s3,-1,NPS
50539,s3,-1,NPS
50553,s3,1,NPS
50553,s7,-1,NPS
50556,s8,1,NPS
50561,s5,-1,NPS
50564,s5,-1,NPS
50564,s7,-1,NPS
50574,s2,-1,NPS
50574,s5,-1,NPS
50575,s7,-1,NPS
50575,s8,-1,NPS
50576,s5,-1,NPS
50580,s7,-1,NPS
50582,s3,-1,NPS
50584,s3,0,NPS
50585,s3,-1,NPS
50586,s3,-1,NPS
50588,s7,-1,NPS
50596,s5,-1,NPS
50598,s5,-1,NPS
50601,s7,-1,NPS
50606,s5,0,NPS
50611,s7,-1,NPS
50614,s5,1,NPS
50616,s3,-1,NPS
50616,s5,-1,NPS
50616,s8,-1,NPS
50617,s5,-1,NPS
50617,s7,0,NPS
50620,s5,-1,NPS
50622,s3,0,NPS
50632,s7,0,NPS
50632,s7,-1,NPS
50634,s2,-1,NPS
50635,s2,-1,NPS
50635,s5,-1,NPS
50636,s2,-1,NPS
50636,s5,-1,NPS
50641,s3,-1,NPS
50641,s7,1,NPS
50644,s8,-1,NPS
50645,s3,-1,NPS
50649,s5,1,NPS
50657,s5,-1,NPS
50657,s7,-1,NPS
50658,s3,-1,NPS
50658,s7,-1,NPS
50659,s3,-1,NPS
50660,s5,-1,NPS
50660,s5,1,NPS
50662,s7,-1,NPS
50666,s3,0,NPS
50667,s2,-1,NPS
50670,s7,-1,NPS
50675,s2,1,NPS
50679,s3,1,NPS
50680,s7,-1,NPS
50680,s5,-1,NPS
50690,s2,-1,NPS
50694,s8,0,NPS
50699,s2,-1,NPS
50705,s7,-1,NPS
50705,s8,-1,NPS
50706,s2,-1,NPS
50708,s3,-1,NPS
50711,s3,-1,NPS
50712,s5,-1,NPS
50713,s3,-1,NPS
50713,s5,0,NPS
50713,s5,-1,NPS
50713,s7,0,NPS
50713,s5,-1,NPS
50722,s3,-1,NPS
50723,s2,0,NPS
50723,s5,-1,NPS
50723,s8,-1,NPS
50723,s3,-1,NPS
50723,s7,-1,NPS
50723,s8,-1,NPS
50725,s5,-1,NPS
50725,s7,-1,NPS
50725,s7,-1,NPS
50730,s2,-1,NPS
50737,s5,-1,NPS
50745,s7,-1,NPS
50746,s5,0,NPS
50753,s7,-1,NPS
50754,s7,-1,NPS
50754,s8,0,NPS
50758,s8,-1,NPS
50759,s7,-1,NPS
50768,s3,-1,NPS
50772,s2,0,NPS
50778,s3,-1,NPS
50781,s3,-1,NPS
50781,s5,1,NPS
50781,s7,-1,NPS
50781,s8,1,NPS
50786,s5,0,NPS
50788,s7,0,NPS
50788,s8,-1,NPS
50792,s3,-1,NPS
50796,s3,-1,NPS
50797,s7,-1,NPS
50798,s3,-1,NPS
50799,s7,-1,NPS
50800,s5,-1,NPS
50800,s7,-1,NPS
50800,s8,-1,NPS
50804,s5,-1,NPS
50806,s3,-1,NPS
50806,s8,0,NPS
50807,s3,0,NPS
50811,s2,0,NPS
50814,s7,-1,NPS
50817,s5,-1,NPS
50817,s7,1,NPS
50817,s8,-1,NPS
50828,s3,-1,NPS
50838,s7,0,NPS
50843,s8,0,NPS
50846,s7,-1,NPS
50848,s3,-1,NPS
50850,s7,-1,NPS
50851,s5,0,NPS
50853,s5,0,NPS
50853,s7,0,NPS
50855,s3,1,NPS
50855,s7,1,NPS
50857,s5,-1,NPS
50859,s2,-1,NPS
50860,s7,-1,NPS
50861,s8,0,NPS
50862,s2,-1,NPS
50868,s2,1,NPS
50870,s2,-1,NPS
50870,s7,0,NPS
50871,s8,-1,NPS
50873,s3,-1,NPS
50874,s2,-1,NPS
50875,s5,-1,NPS
50876,s3,-1,NPS
50883,s5,0,NPS
50885,s8,-1,NPS
50886,s5,0,NPS
50887,s2,-1,NPS
50888,s2,-1,NPS
50898,s3,-1,NPS
50898,s7,-1,NPS
50899,s5,-1,NPS
50911,s3,-1,NPS
50916,s7,1,NPS
50918,s7,-1,NPS
50921,s3,1,NPS
50923,s7,0,NPS
50936,s7,-1,NPS
50936,s7,-1,NPS
50942,s2,-1,NPS
50944,s5,-1,NPS
50947,s5,-1,NPS
50949,s7,-1,NPS
50954,s2,1,NPS
50964,s8,-1,NPS
50971,s2,-1,NPS
50972,s8,-1,NPS
50980,s5,-1,NPS
50982,s2,-1,NPS
50987,s7,-1,NPS
50987,s8,-1,NPS
50990,s3,-1,NPS
50992,s3,-1,NPS
51000,s3,-1,NPS
51005,s5,-1,NPS
51007,s7,0,NPS
51008,s7,-1,NPS
51008,s8,-1,NPS
51009,s7,-1,NPS
51009,s5,0,NPS
51009,s7,-1,NPS
51014,s5,-1,NPS
51016,s3,-1,NPS
51023,s3,-1,NPS
51023,s7,1,NPS
51023,s8,-1,NPS
51028,s3,-1,NPS
51034,s7,1,NPS
51034,s5,-1,NPS
51034,s7,-1,NPS
51036,s3,-1,NPS
51037,s7,0,NPS
51039,s5,-1,NPS
51039,s2,-1,NPS
51039,s5,-1,NPS
51039,s7,-1,NPS
51041,s2,-1,NPS
51044,s5,-1,NPS
51049,s7,1,NPS
51049,s5,-1,NPS
51049,s7,-1,NPS
51049,s8,-1,NPS
51057,s8,1,NPS
51062,s2,-1,NPS
51068,s2,-1,NPS
51073,s7,-1,NPS
51073,s8,-1,NPS
51077,s3,-1,NPS
51077,s7,-1,NPS
51079,s5,-1,NPS
51083,s7,-1,NPS
51089,s2,-1,NPS
51091,s2,0,NPS
51092,s3,-1,NPS
51096,s5,-1,NPS
51100,s5,0,NPS
51100,s7,-1,NPS
51110,s2,0,NPS
51116,s7,-1,NPS
51119,s5,-1,NPS
51119,s7,0,NPS
51119,s5,-1,NPS
51120,s7,0,NPS
51120,s8,0,NPS
51120,s8,-1,NPS
51127,s2,0,NPS
51138,s3,-1,NPS
51139,s5,-1,NPS
51139,s7,-1,NPS
51139,s8,0,NPS
51145,s2,0,NPS
51160,s5,-1,NPS
51167,s3,-1,NPS
51175,s3,-1,NPS
51175,s7,0,NPS
51177,s3,-1,NPS
51179,s5,-1,NPS
51179,s7,-1,NPS
51180,s3,-1,NPS
51183,s7,-1,NPS
51183,s8,-1,NPS
51184,s2,-1,NPS
51191,s3,0,NPS
51200,s2,1,NPS
51201,s8,1,NPS
51202,s7,-1,NPS
51203,s2,0,NPS
51213,s3,-1,NPS
51221,s5,0,NPS
51223,s3,-1,NPS
51223,s3,-1,NPS
51223,s5,-1,NPS
51228,s2,-1,NPS
51231,s3,-1,NPS
51231,s5,-1,NPS
51231,s5,-1,NPS
51236,s3,-1,NPS
51239,s2,-1,NPS
51244,s3,-1,NPS
51245,s5,-1,NPS
51247,s3,-1,NPS
51251,s3,-1,NPS
51254,s3,-1,NPS
51258,s3,-1,NPS
51263,s2,-1,NPS
51265,s8,-1,NPS
51267,s3,-1,NPS
51267,s8,-1,NPS
51279,s2,-1,NPS
51279,s5,-1,NPS
51280,s8,-1,NPS
51288,s5,1,NPS
51291,s3,-1,NPS
51291,s5,-1,NPS
51291,s7,-1,NPS
51293,s5,0,NPS
51294,s3,-1,NPS
51294,s5,-1,NPS
51294,s8,-1,NPS
51299,s3,-1,NPS
51299,s5,-1,NPS
51304,s5,1,NPS
51305,s5,1,NPS
51305,s5,-1,NPS
51307,s2,-1,NPS
51308,s5,-1,NPS
51311,s5,0,NPS
51312,s5,-1,NPS
51312,s8,-1,NPS
51314,s3,-1,NPS
51314,s5,0,NPS
51315,s8,0,NPS
51318,s2,-1,NPS
51321,s8,0,NPS
51323,s3,-1,NPS
51323,s7,1,NPS
51323,s8,-1,NPS
51339,s7,1,NPS
51341,s3,-1,NPS
51347,s8,-1,NPS
51349,s7,0,NPS
51349,s7,-1,NPS
51351,s7,1,NPS
51354,s2,0,NPS
51356,s3,-1,NPS
51356,s5,-1,NPS
51362,s5,-1,NPS
51362,s7,-1,NPS
51362,s3,-1,NPS
51362,s8,-1,NPS
51370,s2,-1,NPS
51372,s5,1,NPS
51372,s7,-1,NPS
51372,s8,1,NPS
51379,s5,-1,NPS
51379,s7,-1,NPS
51380,s7,0,NPS
51381,s8,1,NPS
51381,s7,-1,NPS
51390,s3,0,NPS
51392,s7,0,NPS
51395,s3,-1,NPS
51408,s2,-1,NPS
51410,s3,0,NPS
51411,s2,-1,NPS
51414,s2,-1,NPS
51414,s5,0,NPS
51420,s2,0,NPS
51421,s2,-1,NPS
51422,s2,-1,NPS
51423,s7,-1,NPS
51423,s8,-1,NPS
51424,s5,0,NPS
51424,s8,1,NPS
51429,s5,-1,NPS
51429,s8,-1,NPS
51429,s5,0,NPS
51429,s7,-1,NPS
51429,s5,-1,NPS
51431,s7,1,NPS
51431,s8,-1,NPS
51432,s5,1,NPS
51433,s3,-1,NPS
51434,s5,-1,NPS
51437,s3,-1,NPS
51437,s5,-1,NPS
51442,s2,-1,NPS
51446,s3,-1,NPS
51446,s7,-1,NPS
51446,s8,-1,NPS
51448,s7,1,NPS
51448,s7,-1,NPS
51452,s7,-1,NPS
51453,s3,-1,NPS
51462,s2,-1,NPS
51463,s2,-1,NPS
51465,s7,-1,NPS
51465,s7,-1,NPS
51469,s5,-1,NPS
51474,s3,-1,NPS
51475,s5,-1,NPS
51476,s2,-1,NPS
51480,s2,0,NPS
51481,s7,0,NPS
51492,s2,-1,NPS
51494,s2,-1,NPS
51503,s8,-1,NPS
51504,s7,-1,NPS
51504,s8,-1,NPS
51505,s5,-1,NPS
51505,s7,-1,NPS
51512,s5,0,NPS
51513,s5,-1,NPS
51513,s8,0,NPS
51517,s3,-1,NPS
51517,s5,-1,NPS
51518,s2,0,NPS
51519,s7,1,NPS
51520,s5,-1,NPS
51520,s7,-1,NPS
51522,s3,-1,NPS
51524,s3,-1,NPS
51529,s2,0,NPS
51534,s2,-1,NPS
51534,s8,-1,NPS
51535,s7,-1,NPS
51536,s8,0,NPS
51536,s7,-1,NPS
51542,s2,-1,NPS
51550,s2,-1,NPS
51550,s5,-1,NPS
51551,s2,-1,NPS
51560,s2,-1,NPS
51569,s7,-1,NPS
51569,s7,-1,NPS
51569,s7,1,NPS
51570,s5,0,NPS
51580,s5,0,NPS
51584,s7,-1,NPS
51590,s5,-1,NPS
51594,s3,-1,NPS
51594,s5,-1,NPS
51594,s7,0,NPS
51594,s8,-1,NPS
51602,s2,-1,NPS
51602,s8,-1,NPS
51603,s3,-1,NPS
51611,s8,1,NPS
51623,s5,-1,NPS
51628,s5,-1,NPS
51628,s7,-1,NPS
51630,s3,-1,NPS
51633,s2,-1,NPS
51633,s5,-1,NPS
51636,s5,-1,NPS
51647,s2,-1,NPS
51647,s7,0,NPS
51648,s3,-1,NPS
51649,s7,-1,NPS
51649,s7,-1,NPS
51651,s5,0,NPS
51662,s2,-1,NPS
51667,s3,0,NPS
51668,s3,0,NPS
51668,s7,-1,NPS
51669,s2,-1,NPS
51670,s5,0,NPS
51670,s7,0,NPS
51673,s3,-1,NPS
51674,s7,-1,NPS
51675,s7,-1,NPS
51676,s8,0,NPS
51682,s8,1,NPS
51684,s2,-1,NPS
51692,s7,-1,NPS
51693,s2,0,NPS
51709,s3,0,NPS
51713,s2,0,NPS
51721,s5,0,NPS
51722,s7,-1,NPS
51724,s5,-1,NPS
51734,s3,-1,NPS
51736,s5,-1,NPS
51741,s7,0,NPS
51743,s7,0,NPS
51745,s5,-1,NPS
51750,s5,-1,NPS
51754,s2,0,NPS
51754,s8,-1,NPS
51759,s2,0,NPS
51760,s2,1,NPS
51761,s5,-1,NPS
51768,s5,-1,NPS
51780,s3,-1,NPS
51781,s3,-1,NPS
51781,s5,-1,NPS
51781,s7,-1,NPS
51781,s8,-1,NPS
51783,s3,-1,NPS
51783,s7,-1,NPS
51783,s8,-1,NPS
51785,s5,-1,NPS
51785,s8,-1,NPS
51792,s2,0,NPS
51796,s5,-1,NPS
51796,s7,-1,NPS
51796,s5,-1,NPS
51799,s2,0,NPS
51800,s3,0,NPS
51802,s3,1,NPS
51806,s8,1,NPS
51807,s7,-1,NPS
51808,s3,-1,NPS
51813,s3,-1,NPS
51815,s5,-1,NPS
51816,s2,-1,NPS
51820,s7,-1,NPS
51820,s8,-1,NPS
51823,s3,-1,NPS
51824,s5,-1,NPS
