rowNumber, PersonId, State, score, scoreName, Channel 
33230,40254,s7,10,NPS,0
33231,40254,s8,3,CES,3
33232,40254,s8,7,NPS,1
33233,40257,s7,4,CES,2
33234,40257,s7,9,NPS,0
33235,40264,s7,9,CES,0
33236,40264,s7,10,NPS,2
33237,40275,s8,7,CES,1
33238,40275,s8,6,NPS,1
33239,40279,s7,7,CES,1
33240,40279,s7,5,NPS,3
33241,40280,s2,7,CES,3
33242,40280,s2,4,NPS,2
33243,40285,s7,6,CES,3
33244,40285,s7,6,NPS,3
33245,40287,s3,10,CES,0
33246,40287,s3,10,NPS,2
33247,40287,s7,10,CES,0
33248,40287,s7,10,NPS,3
33249,40293,s2,10,CES,3
33250,40293,s2,5,NPS,0
33251,40295,s5,3,CES,1
33252,40295,s5,4,NPS,3
33253,40296,s7,8,CES,2
33254,40296,s7,8,NPS,2
33255,40296,s5,10,CES,0
33256,40296,s5,10,NPS,2
33257,40297,s5,6,CES,2
33258,40297,s5,4,NPS,3
33259,40298,s2,5,CES,1
33260,40298,s2,9,NPS,0
33261,40298,s7,9,CES,1
33262,40298,s7,10,NPS,0
33263,40300,s5,8,CES,3
33264,40300,s5,7,NPS,0
33265,40300,s3,10,CES,3
33266,40300,s3,10,NPS,2
33267,40303,s2,10,CES,2
33268,40303,s2,1,NPS,1
33269,40306,s5,6,CES,3
33270,40306,s5,5,NPS,0
33271,40307,s7,3,CES,0
33272,40307,s7,10,NPS,1
33273,40311,s7,1,CES,0
33274,40311,s7,7,NPS,1
33275,40312,s2,1,CES,3
33276,40312,s2,1,NPS,2
33277,40313,s7,1,CES,2
33278,40313,s7,4,NPS,1
33279,40313,s7,6,CES,2
33280,40313,s7,10,NPS,1
33281,40313,s8,10,CES,3
33282,40313,s8,10,NPS,3
33283,40317,s5,1,CES,0
33284,40317,s5,10,NPS,2
33285,40317,s7,4,CES,2
33286,40317,s7,3,NPS,3
33287,40318,s7,5,CES,2
33288,40318,s7,4,NPS,1
33289,40318,s5,6,CES,3
33290,40318,s5,6,NPS,2
33291,40323,s2,8,CES,0
33292,40323,s2,4,NPS,1
33293,40323,s8,4,CES,0
33294,40323,s8,9,NPS,0
33295,40327,s8,2,CES,1
33296,40327,s8,10,NPS,0
33297,40331,s5,4,CES,0
33298,40331,s5,4,NPS,1
33299,40337,s5,6,CES,2
33300,40337,s5,10,NPS,0
33301,40337,s7,9,CES,3
33302,40337,s7,3,NPS,0
33303,40337,s7,8,CES,3
33304,40337,s7,10,NPS,3
33305,40340,s3,10,CES,0
33306,40340,s3,9,NPS,0
33307,40342,s3,9,CES,1
33308,40342,s3,10,NPS,3
33309,40342,s8,4,CES,0
33310,40342,s8,10,NPS,2
33311,40347,s5,1,CES,2
33312,40347,s5,9,NPS,0
33313,40351,s3,6,CES,3
33314,40351,s3,9,NPS,3
33315,40351,s5,4,CES,0
33316,40351,s5,6,NPS,3
33317,40351,s3,10,CES,1
33318,40351,s3,10,NPS,2
33319,40352,s3,6,CES,2
33320,40352,s3,9,NPS,0
33321,40354,s7,10,CES,3
33322,40354,s7,7,NPS,0
33323,40354,s2,10,CES,2
33324,40354,s2,10,NPS,0
33325,40356,s5,9,CES,3
33326,40356,s5,4,NPS,0
33327,40356,s7,9,CES,2
33328,40356,s7,10,NPS,3
33329,40358,s3,10,CES,0
33330,40358,s3,10,NPS,1
33331,40359,s2,1,CES,1
33332,40359,s2,4,NPS,0
33333,40362,s5,9,CES,2
33334,40362,s5,10,NPS,1
33335,40362,s7,10,CES,2
33336,40362,s7,10,NPS,3
33337,40364,s3,10,CES,3
33338,40364,s3,8,NPS,3
33339,40365,s7,10,CES,2
33340,40365,s7,9,NPS,0
33341,40367,s3,10,CES,1
33342,40367,s3,10,NPS,1
33343,40367,s5,8,CES,2
33344,40367,s5,10,NPS,0
33345,40367,s7,10,CES,0
33346,40367,s7,8,NPS,2
33347,40367,s7,4,CES,0
33348,40367,s7,10,NPS,3
33349,40367,s8,9,CES,3
33350,40367,s8,10,NPS,3
33351,40369,s2,9,CES,1
33352,40369,s2,10,NPS,1
33353,40371,s5,2,CES,0
33354,40371,s5,5,NPS,0
33355,40371,s8,2,CES,0
33356,40371,s8,9,NPS,3
33357,40374,s3,5,CES,0
33358,40374,s3,10,NPS,0
33359,40374,s7,3,CES,1
33360,40374,s7,8,NPS,2
33361,40374,s7,5,CES,0
33362,40374,s7,10,NPS,0
33363,40381,s7,3,CES,1
33364,40381,s7,9,NPS,2
33365,40389,s3,8,CES,0
33366,40389,s3,10,NPS,3
33367,40389,s7,5,CES,0
33368,40389,s7,9,NPS,1
33369,40389,s8,10,CES,2
33370,40389,s8,4,NPS,3
33371,40394,s5,4,CES,2
33372,40394,s5,10,NPS,3
33373,40394,s5,3,CES,2
33374,40394,s5,10,NPS,1
33375,40406,s5,8,CES,2
33376,40406,s5,10,NPS,3
33377,40407,s7,7,CES,1
33378,40407,s7,3,NPS,0
33379,40413,s2,8,CES,1
33380,40413,s2,9,NPS,3
33381,40421,s7,10,CES,0
33382,40421,s7,8,NPS,2
33383,40428,s7,4,CES,0
33384,40428,s7,2,NPS,0
33385,40428,s8,4,CES,2
33386,40428,s8,10,NPS,0
33387,40431,s2,6,CES,0
33388,40431,s2,8,NPS,2
33389,40432,s3,10,CES,0
33390,40432,s3,9,NPS,0
33391,40433,s8,2,CES,3
33392,40433,s8,1,NPS,0
33393,40435,s3,10,CES,1
33394,40435,s3,6,NPS,0
33395,40435,s5,5,CES,3
33396,40435,s5,2,NPS,2
33397,40435,s5,1,CES,0
33398,40435,s5,3,NPS,0
33399,40435,s7,2,CES,2
33400,40435,s7,1,NPS,0
33401,40435,s7,8,CES,2
33402,40435,s7,9,NPS,1
33403,40435,s8,6,CES,1
33404,40435,s8,7,NPS,0
33405,40436,s2,7,CES,0
33406,40436,s2,1,NPS,3
33407,40438,s7,3,CES,2
33408,40438,s7,10,NPS,2
33409,40438,s8,2,CES,0
33410,40438,s8,7,NPS,3
33411,40439,s7,9,CES,3
33412,40439,s7,6,NPS,1
33413,40444,s3,4,CES,3
33414,40444,s3,9,NPS,3
33415,40446,s7,7,CES,2
33416,40446,s7,10,NPS,2
33417,40455,s3,4,CES,3
33418,40455,s3,10,NPS,0
33419,40456,s5,3,CES,1
33420,40456,s5,10,NPS,2
33421,40459,s3,10,CES,3
33422,40459,s3,10,NPS,2
33423,40461,s5,7,CES,2
33424,40461,s5,9,NPS,2
33425,40461,s7,1,CES,3
33426,40461,s7,3,NPS,2
33427,40461,s7,4,CES,2
33428,40461,s7,6,NPS,0
33429,40461,s7,10,CES,0
33430,40461,s7,10,NPS,2
33431,40463,s2,9,CES,1
33432,40463,s2,8,NPS,2
33433,40466,s3,7,CES,1
33434,40466,s3,10,NPS,3
33435,40466,s8,4,CES,2
33436,40466,s8,10,NPS,1
33437,40468,s2,6,CES,2
33438,40468,s2,1,NPS,2
33439,40479,s2,5,CES,0
33440,40479,s2,8,NPS,3
33441,40479,s5,5,CES,0
33442,40479,s5,5,NPS,0
33443,40479,s7,9,CES,0
33444,40479,s7,9,NPS,3
33445,40480,s2,2,CES,1
33446,40480,s2,10,NPS,3
33447,40480,s5,3,CES,2
33448,40480,s5,10,NPS,0
33449,40480,s7,3,CES,3
33450,40480,s7,10,NPS,1
33451,40481,s2,10,CES,1
33452,40481,s2,5,NPS,3
33453,40496,s3,8,CES,0
33454,40496,s3,10,NPS,0
33455,40500,s3,4,CES,1
33456,40500,s3,10,NPS,3
33457,40506,s2,8,CES,2
33458,40506,s2,5,NPS,2
33459,40507,s7,2,CES,3
33460,40507,s7,10,NPS,1
33461,40509,s3,10,CES,2
33462,40509,s3,10,NPS,3
33463,40509,s5,4,CES,0
33464,40509,s5,10,NPS,3
33465,40509,s8,4,CES,2
33466,40509,s8,9,NPS,3
33467,40511,s7,2,CES,0
33468,40511,s7,1,NPS,2
33469,40511,s5,3,CES,2
33470,40511,s5,10,NPS,2
33471,40516,s5,2,CES,2
33472,40516,s5,10,NPS,1
33473,40534,s3,6,CES,2
33474,40534,s3,9,NPS,2
33475,40535,s3,10,CES,2
33476,40535,s3,10,NPS,2
33477,40535,s8,7,CES,0
33478,40535,s8,8,NPS,0
33479,40535,s3,10,CES,1
33480,40535,s3,10,NPS,0
33481,40535,s5,10,CES,1
33482,40535,s5,10,NPS,3
33483,40535,s7,10,CES,3
33484,40535,s7,10,NPS,1
33485,40535,s8,8,CES,2
33486,40535,s8,10,NPS,3
33487,40542,s2,4,CES,2
33488,40542,s2,5,NPS,0
33489,40542,s5,1,CES,0
33490,40542,s5,3,NPS,3
33491,40543,s3,10,CES,2
33492,40543,s3,10,NPS,0
33493,40543,s5,8,CES,1
33494,40543,s5,10,NPS,3
33495,40546,s2,3,CES,3
33496,40546,s2,1,NPS,1
33497,40548,s8,2,CES,0
33498,40548,s8,9,NPS,3
33499,40549,s2,5,CES,0
33500,40549,s2,1,NPS,1
33501,40551,s5,8,CES,3
33502,40551,s5,10,NPS,1
33503,40551,s7,10,CES,3
33504,40551,s7,10,NPS,3
33505,40551,s8,10,CES,0
33506,40551,s8,10,NPS,1
33507,40552,s5,10,CES,3
33508,40552,s5,10,NPS,1
33509,40552,s7,6,CES,0
33510,40552,s7,9,NPS,1
33511,40554,s3,8,CES,2
33512,40554,s3,10,NPS,0
33513,40554,s8,5,CES,2
33514,40554,s8,10,NPS,1
33515,40555,s5,7,CES,1
33516,40555,s5,6,NPS,2
33517,40555,s8,9,CES,0
33518,40555,s8,10,NPS,2
33519,40555,s8,10,CES,1
33520,40555,s8,10,NPS,3
33521,40566,s3,7,CES,0
33522,40566,s3,10,NPS,3
33523,40566,s5,4,CES,0
33524,40566,s5,10,NPS,2
33525,40567,s2,7,CES,3
33526,40567,s2,7,NPS,2
33527,40572,s5,10,CES,3
33528,40572,s5,7,NPS,1
33529,40573,s2,4,CES,0
33530,40573,s2,6,NPS,1
33531,40575,s5,4,CES,3
33532,40575,s5,7,NPS,3
33533,40575,s5,8,CES,2
33534,40575,s5,9,NPS,2
33535,40578,s2,9,CES,0
33536,40578,s2,2,NPS,0
33537,40579,s2,3,CES,2
33538,40579,s2,3,NPS,2
33539,40581,s7,3,CES,3
33540,40581,s7,10,NPS,0
33541,40588,s7,4,CES,3
33542,40588,s7,10,NPS,0
33543,40590,s5,5,CES,2
33544,40590,s5,8,NPS,3
33545,40595,s2,2,CES,3
33546,40595,s2,5,NPS,0
33547,40595,s7,9,CES,0
33548,40595,s7,10,NPS,0
33549,40595,s8,6,CES,1
33550,40595,s8,9,NPS,3
33551,40596,s5,6,CES,2
33552,40596,s5,3,NPS,0
33553,40597,s3,10,CES,2
33554,40597,s3,10,NPS,2
33555,40604,s3,8,CES,2
33556,40604,s3,10,NPS,1
33557,40605,s5,8,CES,1
33558,40605,s5,9,NPS,0
33559,40611,s3,10,CES,2
33560,40611,s3,10,NPS,0
33561,40611,s5,4,CES,0
33562,40611,s5,6,NPS,1
33563,40613,s3,10,CES,2
33564,40613,s3,10,NPS,3
33565,40615,s2,6,CES,2
33566,40615,s2,1,NPS,1
33567,40622,s2,9,CES,3
33568,40622,s2,7,NPS,0
33569,40622,s5,4,CES,2
33570,40622,s5,10,NPS,2
33571,40623,s2,1,CES,3
33572,40623,s2,8,NPS,3
33573,40626,s5,2,CES,1
33574,40626,s5,10,NPS,3
33575,40631,s3,10,CES,3
33576,40631,s3,10,NPS,2
33577,40637,s2,9,CES,3
33578,40637,s2,1,NPS,1
33579,40639,s2,2,CES,3
33580,40639,s2,1,NPS,1
33581,40646,s2,9,CES,3
33582,40646,s2,6,NPS,3
33583,40646,s5,7,CES,0
33584,40646,s5,10,NPS,1
33585,40648,s7,6,CES,1
33586,40648,s7,6,NPS,2
33587,40648,s7,7,CES,3
33588,40648,s7,8,NPS,0
33589,40648,s8,3,CES,2
33590,40648,s8,5,NPS,1
33591,40653,s5,4,CES,1
33592,40653,s5,10,NPS,0
33593,40654,s3,7,CES,0
33594,40654,s3,9,NPS,1
33595,40654,s7,6,CES,1
33596,40654,s7,7,NPS,0
33597,40654,s5,5,CES,0
33598,40654,s5,7,NPS,3
33599,40657,s3,9,CES,0
33600,40657,s3,9,NPS,0
33601,40657,s7,6,CES,1
33602,40657,s7,5,NPS,3
33603,40657,s5,10,CES,3
33604,40657,s5,8,NPS,1
33605,40657,s8,9,CES,2
33606,40657,s8,6,NPS,0
33607,40664,s3,10,CES,2
33608,40664,s3,10,NPS,3
33609,40664,s5,4,CES,3
33610,40664,s5,10,NPS,0
33611,40664,s8,6,CES,3
33612,40664,s8,7,NPS,0
33613,40668,s2,4,CES,2
33614,40668,s2,1,NPS,0
33615,40672,s8,2,CES,2
33616,40672,s8,5,NPS,2
33617,40673,s2,10,CES,0
33618,40673,s2,5,NPS,1
33619,40680,s3,5,CES,3
33620,40680,s3,10,NPS,0
33621,40683,s8,5,CES,3
33622,40683,s8,10,NPS,1
33623,40683,s5,7,CES,0
33624,40683,s5,10,NPS,1
33625,40686,s3,10,CES,0
33626,40686,s3,10,NPS,3
33627,40686,s5,2,CES,3
33628,40686,s5,4,NPS,1
33629,40697,s3,10,CES,2
33630,40697,s3,10,NPS,3
33631,40698,s7,3,CES,3
33632,40698,s7,7,NPS,0
33633,40699,s7,3,CES,1
33634,40699,s7,10,NPS,3
33635,40706,s3,7,CES,1
33636,40706,s3,10,NPS,1
33637,40706,s5,2,CES,2
33638,40706,s5,7,NPS,2
33639,40708,s2,2,CES,3
33640,40708,s2,4,NPS,2
33641,40715,s8,6,CES,0
33642,40715,s8,10,NPS,1
33643,40718,s5,6,CES,3
33644,40718,s5,8,NPS,1
33645,40720,s2,8,CES,2
33646,40720,s2,1,NPS,1
33647,40720,s7,7,CES,3
33648,40720,s7,10,NPS,2
33649,40739,s3,10,CES,2
33650,40739,s3,10,NPS,1
33651,40749,s3,10,CES,2
33652,40749,s3,10,NPS,1
33653,40751,s5,7,CES,0
33654,40751,s5,9,NPS,3
33655,40751,s7,5,CES,1
33656,40751,s7,4,NPS,3
33657,40761,s7,10,CES,3
33658,40761,s7,9,NPS,3
33659,40761,s8,5,CES,3
33660,40761,s8,7,NPS,2
33661,40763,s2,8,CES,2
33662,40763,s2,2,NPS,3
33663,40766,s2,1,CES,2
33664,40766,s2,3,NPS,0
33665,40773,s3,8,CES,3
33666,40773,s3,10,NPS,0
33667,40774,s2,6,CES,0
33668,40774,s2,6,NPS,3
33669,40775,s7,3,CES,3
33670,40775,s7,9,NPS,2
33671,40775,s7,7,CES,3
33672,40775,s7,6,NPS,3
33673,40776,s5,1,CES,2
33674,40776,s5,3,NPS,1
33675,40776,s7,1,CES,2
33676,40776,s7,4,NPS,1
33677,40783,s7,9,CES,1
33678,40783,s7,4,NPS,3
33679,40790,s7,8,CES,1
33680,40790,s7,10,NPS,1
33681,40792,s7,10,CES,3
33682,40792,s7,8,NPS,3
33683,40798,s2,2,CES,1
33684,40798,s2,7,NPS,1
33685,40798,s7,10,CES,1
33686,40798,s7,10,NPS,0
33687,40800,s2,3,CES,2
33688,40800,s2,3,NPS,1
33689,40803,s3,10,CES,1
33690,40803,s3,10,NPS,3
33691,40803,s8,5,CES,0
33692,40803,s8,10,NPS,3
33693,40807,s3,9,CES,3
33694,40807,s3,10,NPS,1
33695,40813,s5,5,CES,0
33696,40813,s5,7,NPS,0
33697,40821,s2,7,CES,2
33698,40821,s2,3,NPS,3
33699,40827,s5,6,CES,2
33700,40827,s5,6,NPS,1
33701,40830,s3,6,CES,2
33702,40830,s3,10,NPS,1
33703,40830,s5,7,CES,0
33704,40830,s5,10,NPS,1
33705,40833,s2,7,CES,2
33706,40833,s2,3,NPS,2
33707,40837,s3,10,CES,3
33708,40837,s3,10,NPS,2
33709,40838,s5,4,CES,2
33710,40838,s5,9,NPS,1
33711,40838,s7,10,CES,3
33712,40838,s7,3,NPS,2
33713,40843,s2,7,CES,1
33714,40843,s2,10,NPS,1
33715,40846,s7,4,CES,3
33716,40846,s7,10,NPS,1
33717,40847,s7,10,CES,0
33718,40847,s7,6,NPS,3
33719,40847,s8,10,CES,0
33720,40847,s8,10,NPS,0
33721,40849,s7,10,CES,1
33722,40849,s7,10,NPS,0
33723,40851,s7,1,CES,3
33724,40851,s7,5,NPS,2
33725,40852,s3,6,CES,2
33726,40852,s3,9,NPS,0
33727,40852,s5,5,CES,0
33728,40852,s5,10,NPS,3
33729,40852,s7,8,CES,1
33730,40852,s7,10,NPS,0
33731,40858,s3,10,CES,2
33732,40858,s3,9,NPS,3
33733,40863,s5,7,CES,2
33734,40863,s5,4,NPS,2
33735,40863,s2,9,CES,0
33736,40863,s2,3,NPS,2
33737,40865,s3,10,CES,0
33738,40865,s3,10,NPS,0
33739,40867,s2,2,CES,3
33740,40867,s2,5,NPS,3
33741,40872,s5,4,CES,1
33742,40872,s5,10,NPS,1
33743,40872,s7,7,CES,3
33744,40872,s7,5,NPS,1
33745,40872,s8,8,CES,0
33746,40872,s8,5,NPS,1
33747,40874,s2,6,CES,2
33748,40874,s2,6,NPS,2
33749,40879,s2,2,CES,1
33750,40879,s2,3,NPS,2
33751,40880,s3,10,CES,2
33752,40880,s3,10,NPS,2
33753,40886,s7,9,CES,2
33754,40886,s7,10,NPS,1
33755,40888,s5,8,CES,2
33756,40888,s5,10,NPS,1
33757,40891,s2,3,CES,3
33758,40891,s2,1,NPS,0
33759,40896,s5,4,CES,0
33760,40896,s5,10,NPS,1
33761,40896,s7,3,CES,1
33762,40896,s7,9,NPS,2
33763,40896,s8,7,CES,1
33764,40896,s8,8,NPS,0
33765,40898,s5,6,CES,1
33766,40898,s5,10,NPS,0
33767,40898,s2,8,CES,2
33768,40898,s2,6,NPS,3
33769,40915,s7,5,CES,0
33770,40915,s7,10,NPS,0
33771,40915,s7,10,CES,2
33772,40915,s7,10,NPS,3
33773,40915,s8,10,CES,0
33774,40915,s8,10,NPS,2
33775,40917,s2,9,CES,3
33776,40917,s2,9,NPS,1
33777,40921,s3,8,CES,2
33778,40921,s3,10,NPS,3
33779,40923,s7,8,CES,3
33780,40923,s7,8,NPS,0
33781,40923,s5,7,CES,2
33782,40923,s5,8,NPS,0
33783,40927,s5,8,CES,2
33784,40927,s5,6,NPS,2
33785,40927,s5,5,CES,2
33786,40927,s5,8,NPS,2
33787,40932,s3,8,CES,2
33788,40932,s3,10,NPS,2
33789,40935,s3,10,CES,2
33790,40935,s3,10,NPS,1
33791,40935,s5,6,CES,3
33792,40935,s5,10,NPS,3
33793,40940,s3,7,CES,2
33794,40940,s3,10,NPS,3
33795,40946,s2,3,CES,3
33796,40946,s2,2,NPS,0
33797,40947,s3,8,CES,3
33798,40947,s3,8,NPS,0
33799,40947,s5,5,CES,3
33800,40947,s5,7,NPS,1
33801,40961,s5,3,CES,0
33802,40961,s5,9,NPS,0
33803,40965,s5,6,CES,0
33804,40965,s5,10,NPS,3
33805,40965,s7,10,CES,3
33806,40965,s7,10,NPS,0
33807,40968,s5,10,CES,0
33808,40968,s5,10,NPS,2
33809,40968,s7,3,CES,3
33810,40968,s7,9,NPS,2
33811,40968,s5,4,CES,1
33812,40968,s5,10,NPS,1
33813,40970,s3,10,CES,1
33814,40970,s3,10,NPS,1
33815,40972,s7,5,CES,1
33816,40972,s7,2,NPS,2
33817,40974,s3,10,CES,0
33818,40974,s3,10,NPS,3
33819,40974,s7,4,CES,2
33820,40974,s7,8,NPS,3
33821,40980,s7,2,CES,2
33822,40980,s7,10,NPS,3
33823,40981,s2,3,CES,1
33824,40981,s2,2,NPS,0
33825,40983,s7,6,CES,1
33826,40983,s7,9,NPS,3
33827,40984,s7,8,CES,3
33828,40984,s7,10,NPS,2
33829,40985,s5,1,CES,3
33830,40985,s5,1,NPS,1
33831,40987,s3,8,CES,0
33832,40987,s3,10,NPS,1
33833,40991,s5,8,CES,3
33834,40991,s5,10,NPS,3
33835,40992,s2,10,CES,3
33836,40992,s2,10,NPS,2
33837,40996,s5,9,CES,0
33838,40996,s5,10,NPS,0
33839,40997,s2,8,CES,1
33840,40997,s2,3,NPS,1
33841,40999,s2,5,CES,1
33842,40999,s2,10,NPS,2
33843,41000,s8,5,CES,0
33844,41000,s8,3,NPS,3
33845,41003,s5,10,CES,0
33846,41003,s5,10,NPS,0
33847,41003,s7,2,CES,2
33848,41003,s7,6,NPS,0
33849,41003,s7,2,CES,3
33850,41003,s7,6,NPS,2
33851,41003,s7,2,CES,0
33852,41003,s7,5,NPS,3
33853,41003,s5,5,CES,0
33854,41003,s5,8,NPS,0
33855,41003,s7,5,CES,0
33856,41003,s7,9,NPS,1
33857,41003,s8,8,CES,0
33858,41003,s8,10,NPS,0
33859,41007,s5,4,CES,2
33860,41007,s5,6,NPS,0
33861,41011,s8,2,CES,2
33862,41011,s8,10,NPS,1
33863,41012,s5,3,CES,2
33864,41012,s5,10,NPS,3
33865,41013,s5,5,CES,1
33866,41013,s5,8,NPS,1
33867,41015,s2,7,CES,2
33868,41015,s2,6,NPS,1
33869,41017,s5,8,CES,2
33870,41017,s5,10,NPS,0
33871,41021,s7,8,CES,0
33872,41021,s7,7,NPS,0
33873,41021,s8,10,CES,2
33874,41021,s8,10,NPS,0
33875,41026,s2,8,CES,3
33876,41026,s2,5,NPS,1
33877,41028,s5,5,CES,3
33878,41028,s5,10,NPS,3
33879,41032,s7,10,CES,2
33880,41032,s7,10,NPS,0
33881,41033,s2,7,CES,1
33882,41033,s2,8,NPS,3
33883,41033,s5,5,CES,0
33884,41033,s5,8,NPS,2
33885,41042,s3,4,CES,3
33886,41042,s3,7,NPS,1
33887,41049,s2,10,CES,1
33888,41049,s2,4,NPS,3
33889,41052,s5,7,CES,1
33890,41052,s5,6,NPS,3
33891,41053,s2,1,CES,0
33892,41053,s2,2,NPS,2
33893,41054,s8,2,CES,2
33894,41054,s8,10,NPS,0
33895,41055,s7,10,CES,3
33896,41055,s7,6,NPS,1
33897,41055,s8,9,CES,0
33898,41055,s8,6,NPS,0
33899,41057,s2,6,CES,0
33900,41057,s2,4,NPS,3
33901,41059,s7,9,CES,2
33902,41059,s7,4,NPS,0
33903,41059,s8,4,CES,1
33904,41059,s8,7,NPS,3
33905,41067,s2,3,CES,1
33906,41067,s2,5,NPS,3
33907,41067,s5,6,CES,3
33908,41067,s5,10,NPS,2
33909,41071,s2,10,CES,0
33910,41071,s2,9,NPS,0
33911,41080,s2,4,CES,0
33912,41080,s2,2,NPS,2
33913,41080,s7,1,CES,3
33914,41080,s7,3,NPS,1
33915,41081,s2,1,CES,1
33916,41081,s2,5,NPS,3
33917,41089,s5,4,CES,0
33918,41089,s5,10,NPS,3
33919,41093,s5,5,CES,1
33920,41093,s5,10,NPS,3
33921,41093,s7,3,CES,3
33922,41093,s7,10,NPS,1
33923,41093,s8,10,CES,3
33924,41093,s8,10,NPS,3
33925,41096,s2,6,CES,1
33926,41096,s2,5,NPS,3
33927,41105,s5,4,CES,3
33928,41105,s5,10,NPS,0
33929,41107,s5,5,CES,3
33930,41107,s5,9,NPS,1
33931,41110,s7,6,CES,1
33932,41110,s7,6,NPS,3
33933,41116,s5,1,CES,2
33934,41116,s5,10,NPS,3
33935,41117,s8,10,CES,3
33936,41117,s8,9,NPS,3
33937,41117,s3,10,CES,1
33938,41117,s3,10,NPS,2
33939,41117,s5,10,CES,1
33940,41117,s5,10,NPS,2
33941,41117,s8,8,CES,1
33942,41117,s8,10,NPS,2
33943,41126,s3,9,CES,0
33944,41126,s3,8,NPS,0
33945,41128,s5,5,CES,0
33946,41128,s5,5,NPS,0
33947,41128,s8,10,CES,1
33948,41128,s8,10,NPS,3
33949,41133,s2,6,CES,0
33950,41133,s2,1,NPS,3
33951,41134,s5,7,CES,1
33952,41134,s5,9,NPS,1
33953,41134,s7,10,CES,2
33954,41134,s7,9,NPS,2
33955,41134,s8,10,CES,2
33956,41134,s8,6,NPS,2
33957,41136,s3,6,CES,2
33958,41136,s3,10,NPS,1
33959,41144,s2,1,CES,3
33960,41144,s2,4,NPS,1
33961,41144,s5,6,CES,1
33962,41144,s5,5,NPS,0
33963,41144,s7,1,CES,0
33964,41144,s7,5,NPS,1
33965,41149,s3,8,CES,3
33966,41149,s3,8,NPS,2
33967,41149,s7,8,CES,2
33968,41149,s7,10,NPS,3
33969,41149,s8,5,CES,3
33970,41149,s8,10,NPS,0
33971,41150,s7,5,CES,1
33972,41150,s7,3,NPS,0
33973,41150,s7,8,CES,3
33974,41150,s7,2,NPS,2
33975,41153,s3,10,CES,1
33976,41153,s3,10,NPS,1
33977,41156,s3,8,CES,0
33978,41156,s3,8,NPS,2
33979,41158,s5,10,CES,0
33980,41158,s5,8,NPS,0
33981,41158,s5,6,CES,0
33982,41158,s5,9,NPS,0
33983,41161,s5,4,CES,2
33984,41161,s5,8,NPS,3
33985,41170,s2,9,CES,3
33986,41170,s2,7,NPS,3
33987,41172,s3,10,CES,2
33988,41172,s3,10,NPS,3
33989,41172,s5,8,CES,1
33990,41172,s5,4,NPS,0
33991,41173,s5,4,CES,0
33992,41173,s5,10,NPS,2
33993,41174,s3,9,CES,2
33994,41174,s3,5,NPS,0
33995,41174,s5,8,CES,2
33996,41174,s5,1,NPS,1
33997,41174,s7,2,CES,2
33998,41174,s7,5,NPS,0
33999,41180,s8,7,CES,3
34000,41180,s8,10,NPS,0
34001,41184,s7,3,CES,1
34002,41184,s7,10,NPS,2
34003,41187,s3,9,CES,3
34004,41187,s3,10,NPS,3
34005,41189,s5,6,CES,3
34006,41189,s5,9,NPS,0
34007,41192,s3,4,CES,2
34008,41192,s3,10,NPS,3
34009,41199,s2,6,CES,3
34010,41199,s2,5,NPS,2
34011,41199,s5,5,CES,1
34012,41199,s5,9,NPS,2
34013,41199,s8,10,CES,3
34014,41199,s8,10,NPS,0
34015,41201,s3,10,CES,2
34016,41201,s3,10,NPS,2
34017,41204,s7,2,CES,1
34018,41204,s7,6,NPS,3
34019,41206,s7,9,CES,2
34020,41206,s7,6,NPS,0
34021,41206,s7,10,CES,0
34022,41206,s7,8,NPS,2
34023,41206,s8,5,CES,2
34024,41206,s8,7,NPS,1
34025,41211,s2,5,CES,1
34026,41211,s2,5,NPS,3
34027,41211,s3,10,CES,3
34028,41211,s3,10,NPS,2
34029,41211,s5,10,CES,3
34030,41211,s5,10,NPS,0
34031,41212,s3,8,CES,2
34032,41212,s3,10,NPS,3
34033,41212,s5,5,CES,0
34034,41212,s5,10,NPS,1
34035,41212,s8,7,CES,2
34036,41212,s8,7,NPS,2
34037,41213,s2,5,CES,2
34038,41213,s2,8,NPS,1
34039,41216,s5,2,CES,3
34040,41216,s5,6,NPS,3
34041,41217,s3,8,CES,1
34042,41217,s3,10,NPS,3
34043,41221,s3,10,CES,0
34044,41221,s3,10,NPS,1
34045,41221,s5,10,CES,0
34046,41221,s5,6,NPS,0
34047,41222,s3,4,CES,0
34048,41222,s3,8,NPS,2
34049,41223,s8,3,CES,0
34050,41223,s8,10,NPS,2
34051,41236,s3,6,CES,3
34052,41236,s3,10,NPS,2
34053,41237,s2,4,CES,1
34054,41237,s2,4,NPS,0
34055,41237,s5,9,CES,2
34056,41237,s5,8,NPS,2
34057,41240,s8,9,CES,1
34058,41240,s8,10,NPS,2
34059,41245,s7,4,CES,3
34060,41245,s7,10,NPS,0
34061,41245,s8,2,CES,2
34062,41245,s8,5,NPS,1
34063,41246,s5,4,CES,1
34064,41246,s5,6,NPS,3
34065,41248,s2,9,CES,2
34066,41248,s2,2,NPS,2
34067,41252,s2,4,CES,1
34068,41252,s2,3,NPS,2
34069,41256,s3,8,CES,0
34070,41256,s3,10,NPS,1
34071,41256,s5,10,CES,1
34072,41256,s5,10,NPS,2
34073,41259,s3,9,CES,0
34074,41259,s3,10,NPS,1
34075,41259,s7,6,CES,2
