rowNumber,PersonId,Solved ,State 
42060,51039Solved,s7
42066,51049Not Solved,s7
42070,51049Solved,s7
42080,51073Not Solved,s7
42086,51077Not Solved,s7
42090,51083Solved,s7
42102,51100Solved,s7
42106,51116Solved,s7
42110,51119Not Solved,s7
42114,51120Not Solved,s7
42126,51139Not Solved,s7
42138,51175Solved,s7
42144,51179Solved,s7
42148,51183Not Solved,s7
42160,51202Solved,s7
42218,51291Not Solved,s7
42260,51323Solved,s7
42264,51339Solved,s7
42270,51349Not Solved,s7
42272,51349Solved,s7
42274,51351Not Solved,s7
42284,51362Not Solved,s7
42294,51372Solved,s7
42300,51379Solved,s7
42302,51380Not Solved,s7
42306,51381Solved,s7
42310,51392Solved,s7
42330,51423Not Solved,s7
42344,51429Not Solved,s7
42348,51431Solved,s7
42366,51446Solved,s7
42370,51448Not Solved,s7
42372,51448Solved,s7
42374,51452Solved,s7
42382,51465Not Solved,s7
42384,51465Solved,s7
42396,51481Solved,s7
42404,51504Solved,s7
42410,51505Solved,s7
42424,51519Solved,s7
42428,51520Solved,s7
42440,51535Solved,s7
42444,51536Solved,s7
42456,51569Not Solved,s7
42458,51569Not Solved,s7
42460,51569Not Solved,s7
42466,51584Solved,s7
42474,51594Not Solved,s7
42490,51628Solved,s7
42502,51647Solved,s7
42506,51649Not Solved,s7
42508,51649Not Solved,s7
42518,51668Solved,s7
42524,51670Solved,s7
42528,51674Solved,s7
42530,51675Solved,s7
42538,51692Not Solved,s7
42548,51722Solved,s7
42556,51741Not Solved,s7
42558,51743Not Solved,s7
42582,51781Solved,s7
42588,51783Solved,s7
42600,51796Not Solved,s7
42612,51807Solved,s7
42622,51820Solved,s7
42632,51828Solved,s7
42638,51835Solved,s7
42642,51843Not Solved,s7
42644,51845Solved,s7
42656,51854Not Solved,s7
42676,51884Solved,s7
42680,51898Not Solved,s7
42704,51918Not Solved,s7
42708,51919Solved,s7
42714,51924Solved,s7
42724,51955Solved,s7
42734,51975Solved,s7
42738,51977Not Solved,s7
42740,51977Solved,s7
42750,51981Not Solved,s7
42752,51981Not Solved,s7
42758,51981Not Solved,s7
42762,51987Solved,s7
42768,51995Solved,s7
42776,52002Not Solved,s7
42780,52004Solved,s7
42792,52016Solved,s7
42796,52026Not Solved,s7
42800,52027Not Solved,s7
42812,52040Not Solved,s7
42820,52046Not Solved,s7
42826,52052Not Solved,s7
42832,52058Solved,s7
42836,52061Not Solved,s7
42856,52086Not Solved,s7
42858,52086Not Solved,s7
42868,52105Solved,s7
42874,52120Solved,s7
42876,52123Solved,s7
42888,52127Not Solved,s7
42896,52133Solved,s7
42902,52138Solved,s7
42908,52144Not Solved,s7
42930,52180Solved,s7
42936,52191Not Solved,s7
42938,52191Solved,s7
42944,52199Solved,s7
42950,52203Not Solved,s7
42952,52203Solved,s7
42960,52211Not Solved,s7
42964,52212Not Solved,s7
42968,52224Not Solved,s7
42976,52252Solved,s7
42978,52258Not Solved,s7
42982,52258Solved,s7
42986,52259Not Solved,s7
43000,52265Solved,s7
43010,52281Solved,s7
43014,52284Not Solved,s7
43022,52289Solved,s7
43024,52291Not Solved,s7
43026,52291Not Solved,s7
43054,52311Not Solved,s7
43060,52313Solved,s7
43070,52318Solved,s7
43074,52332Solved,s7
43078,52336Solved,s7
43080,52338Not Solved,s7
43082,52338Solved,s7
43086,52340Solved,s7
43090,52345Not Solved,s7
43098,52348Solved,s7
43104,52350Solved,s7
43148,52422Not Solved,s7
43150,52422Solved,s7
43154,52423Solved,s7
43186,52482Not Solved,s7
43188,52482Solved,s7
43194,52484Solved,s7
43196,52485Not Solved,s7
43204,52504Not Solved,s7
43208,52508Not Solved,s7
43226,52541Not Solved,s7
43228,52541Solved,s7
43232,52543Not Solved,s7
43238,52559Solved,s7
43246,52575Not Solved,s7
43248,52575Solved,s7
43260,52594Solved,s7
43264,52609Not Solved,s7
43274,52624Solved,s7
43276,52628Not Solved,s7
43280,52632Not Solved,s7
43284,52634Solved,s7
43290,52648Solved,s7
43296,52655Not Solved,s7
43306,52667Solved,s7
43316,52692Not Solved,s7
43320,52692Solved,s7
43330,52704Not Solved,s7
43334,52710Not Solved,s7
43344,52730Not Solved,s7
43350,52736Not Solved,s7
43358,52748Not Solved,s7
43362,52756Solved,s7
43366,52758Solved,s7
43376,52763Solved,s7
43390,52779Solved,s7
43408,52800Not Solved,s7
43410,52800Not Solved,s7
43412,52800Solved,s7
43420,52811Not Solved,s7
43422,52812Solved,s7
43436,52846Solved,s7
43440,52851Solved,s7
43446,52863Solved,s7
43450,52885Not Solved,s7
43454,52886Solved,s7
43456,52888Not Solved,s7
43476,52915Solved,s7
43508,52983Not Solved,s7
43520,53004Not Solved,s7
43526,53006Solved,s7
43528,53008Solved,s7
43540,53027Solved,s7
43546,53035Not Solved,s7
43548,53036Solved,s7
43550,53038Not Solved,s7
43552,53038Solved,s7
43556,53049Not Solved,s7
43562,53065Not Solved,s7
43566,53066Solved,s7
43574,53075Solved,s7
43582,53078Not Solved,s7
43592,53086Not Solved,s7
43594,53086Not Solved,s7
43596,53086Solved,s7
43604,53093Solved,s7
43612,53097Solved,s7
43614,53098Solved,s7
43632,53107Solved,s7
43636,53111Not Solved,s7
43638,53111Solved,s7
43640,53120Solved,s7
43644,53129Solved,s7
43652,53132Not Solved,s7
43658,53140Not Solved,s7
43706,53191Not Solved,s7
43730,53215Solved,s7
43736,53236Solved,s7
43766,53274Not Solved,s7
43774,53285Not Solved,s7
43776,53285Not Solved,s7
43778,53286Solved,s7
43784,53300Not Solved,s7
43792,53309Not Solved,s7
43816,53349Not Solved,s7
43818,53349Not Solved,s7
43828,53366Not Solved,s7
43832,53366Not Solved,s7
43836,53368Solved,s7
43854,53385Solved,s7
43860,53389Not Solved,s7
43868,53400Solved,s7
43882,53434Solved,s7
43886,53435Solved,s7
43896,53443Not Solved,s7
43904,53457Solved,s7
43912,53476Not Solved,s7
43918,53489Not Solved,s7
43922,53489Solved,s7
43924,53493Not Solved,s7
43928,53494Not Solved,s7
43930,53498Solved,s7
43936,53500Not Solved,s7
43944,53511Solved,s7
43946,53516Solved,s7
43952,53522Solved,s7
43956,53525Solved,s7
43968,53531Solved,s7
43974,53533Not Solved,s7
43980,53540Solved,s7
43994,53561Not Solved,s7
44000,53563Not Solved,s7
44002,53563Not Solved,s7
44006,53563Solved,s7
44010,53573Not Solved,s7
44014,53573Solved,s7
44016,53575Not Solved,s7
44022,53585Not Solved,s7
44028,53587Not Solved,s7
44030,53587Solved,s7
44050,53623Not Solved,s7
44052,53623Not Solved,s7
44054,53624Solved,s7
44058,53634Solved,s7
44066,53637Solved,s7
44076,53647Solved,s7
44092,53678Not Solved,s7
44100,53695Solved,s7
44122,53755Not Solved,s7
44130,53758Solved,s7
44138,53769Solved,s7
44144,53771Not Solved,s7
44146,53771Solved,s7
44152,53775Solved,s7
44154,53781Solved,s7
44180,53802Solved,s7
44190,53808Solved,s7
44210,53822Solved,s7
44212,53823Not Solved,s7
44220,53828Not Solved,s7
44222,53828Not Solved,s7
44232,53844Solved,s7
44234,53851Solved,s7
44242,53863Solved,s7
44250,53883Not Solved,s7
44256,53904Not Solved,s7
44264,53913Solved,s7
44286,53940Solved,s7
44290,53941Not Solved,s7
44300,53951Solved,s7
44304,53959Solved,s7
44318,53986Not Solved,s7
44330,54002Not Solved,s7
44342,54017Solved,s7
44348,54026Not Solved,s7
44350,54026Solved,s7
44354,54029Solved,s7
44366,54052Solved,s7
44376,54057Not Solved,s7
44378,54069Solved,s7
44380,54072Not Solved,s7
44392,54082Solved,s7
44400,54091Not Solved,s7
44404,54099Not Solved,s7
44406,54099Solved,s7
44430,54127Not Solved,s7
44438,54128Not Solved,s7
44448,54134Solved,s7
44466,54153Not Solved,s7
44468,54153Not Solved,s7
44476,54164Not Solved,s7
44478,54164Solved,s7
44488,54168Not Solved,s7
44490,54168Solved,s7
44500,54197Solved,s7
44506,54213Solved,s7
44512,54222Not Solved,s7
44520,54222Not Solved,s7
44528,54231Solved,s7
44536,54241Not Solved,s7
44538,54257Solved,s7
44544,54261Solved,s7
44564,54284Solved,s7
44570,54297Not Solved,s7
44578,54309Not Solved,s7
44592,54319Solved,s7
44602,54326Solved,s7
44604,54327Solved,s7
44608,54333Solved,s7
44626,54353Solved,s7
44628,54354Solved,s7
44646,54373Not Solved,s7
44650,54373Solved,s7
44666,54394Solved,s7
44668,54395Solved,s7
44684,54418Not Solved,s7
44690,54424Solved,s7
44692,54429Solved,s7
44710,54462Solved,s7
44712,54467Solved,s7
44714,54470Solved,s7
44730,54497Not Solved,s7
44744,54527Not Solved,s7
44760,54544Not Solved,s7
44762,54544Not Solved,s7
44774,54564Not Solved,s7
44776,54564Not Solved,s7
44788,54588Not Solved,s7
44800,54598Solved,s7
44804,54607Not Solved,s7
44808,54611Not Solved,s7
44812,54617Solved,s7
44828,54629Not Solved,s7
44830,54629Not Solved,s7
44850,54661Not Solved,s7
44854,54665Not Solved,s7
44856,54665Solved,s7
44858,54681Not Solved,s7
44862,54706Not Solved,s7
44882,54748Solved,s7
44910,54764Not Solved,s7
44924,54773Not Solved,s7
44944,54803Not Solved,s7
44958,54824Solved,s7
44964,54829Solved,s7
44980,54868Not Solved,s7
45000,54905Solved,s7
45012,54916Solved,s7
45018,54920Solved,s7
45024,54927Not Solved,s7
45030,54933Solved,s7
45046,54954Solved,s7
45050,54958Solved,s7
45060,54964Solved,s7
45064,54970Solved,s7
45070,54972Not Solved,s7
45074,54972Not Solved,s7
45092,55008Not Solved,s7
45118,55041Solved,s7
45126,55046Not Solved,s7
45130,55047Not Solved,s7
45132,55047Solved,s7
45142,55067Solved,s7
45150,55078Solved,s7
45160,55087Solved,s7
45180,55108Solved,s7
45184,55115Solved,s7
45188,55128Solved,s7
45192,55129Not Solved,s7
45194,55129Not Solved,s7
45196,55129Solved,s7
45204,55133Not Solved,s7
45206,55133Solved,s7
45216,55143Solved,s7
45268,55220Not Solved,s7
45270,55220Not Solved,s7
45274,55220Solved,s7
45278,55226Not Solved,s7
45286,55236Not Solved,s7
45300,55256Not Solved,s7
45302,55259Not Solved,s7
45308,55265Not Solved,s7
45310,55265Not Solved,s7
45316,55268Solved,s7
45320,55272Not Solved,s7
45322,55272Not Solved,s7
45328,55277Not Solved,s7
45332,55282Not Solved,s7
45338,55284Solved,s7
45348,55287Solved,s7
45358,55303Solved,s7
45372,55322Solved,s7
45384,55340Solved,s7
45390,55350Solved,s7
45396,55361Solved,s7
45400,55366Solved,s7
45418,55380Not Solved,s7
45422,55381Not Solved,s7
45438,55412Not Solved,s7
45448,55426Not Solved,s7
45452,55427Solved,s7
45468,55440Solved,s7
45474,55444Solved,s7
45484,55449Not Solved,s7
45498,55468Not Solved,s7
45502,55470Solved,s7
45508,55479Not Solved,s7
45514,55481Solved,s7
45518,55489Not Solved,s7
45520,55489Solved,s7
45526,55498Solved,s7
45540,55531Solved,s7
45554,55550Not Solved,s7
45556,55563Solved,s7
45570,55581Not Solved,s7
45590,55598Not Solved,s7
45592,55606Solved,s7
45612,55641Solved,s7
45618,55642Solved,s7
45624,55647Not Solved,s7
45626,55647Not Solved,s7
45634,55653Not Solved,s7
45638,55654Solved,s7
45644,55658Not Solved,s7
45660,55684Not Solved,s7
45662,55684Not Solved,s7
45682,55713Solved,s7
45686,55718Solved,s7
45696,55736Not Solved,s7
45706,55752Not Solved,s7
45710,55753Solved,s7
45714,55754Not Solved,s7
45716,55754Solved,s7
45734,55779Not Solved,s7
45738,55798Not Solved,s7
45740,55798Not Solved,s7
45742,55799Not Solved,s7
45754,55810Solved,s7
45772,55832Not Solved,s7
45774,55832Not Solved,s7
45776,55832Not Solved,s7
45786,55847Solved,s7
45788,55848Not Solved,s7
45802,55858Solved,s7
45814,55870Not Solved,s7
45820,55875Not Solved,s7
45842,55905Not Solved,s7
45844,55905Solved,s7
45846,55906Solved,s7
45864,55929Not Solved,s7
45872,55939Solved,s7
45878,55940Solved,s7
45882,55948Solved,s7
45888,55962Solved,s7
45892,55984Not Solved,s7
45906,55991Solved,s7
45934,56026Not Solved,s7
45946,56034Not Solved,s7
45950,56043Solved,s7
45958,56055Not Solved,s7
45960,56055Not Solved,s7
45964,56056Not Solved,s7
45966,56056Not Solved,s7
45968,56057Solved,s7
46000,56094Not Solved,s7
46006,56101Not Solved,s7
46020,56109Not Solved,s7
46026,56116Solved,s7
46038,56128Solved,s7
46062,56153Solved,s7
46070,56166Solved,s7
46080,56181Not Solved,s7
46088,56186Solved,s7
46110,56216Solved,s7
46116,56222Not Solved,s7
46126,56227Not Solved,s7
46138,56244Not Solved,s7
46144,56249Not Solved,s7
46170,56281Solved,s7
46198,56313Solved,s7
46202,56318Not Solved,s7
46210,56328Solved,s7
46216,56337Solved,s7
46218,56342Solved,s7
46224,56351Solved,s7
46236,56367Solved,s7
46242,56382Solved,s7
46264,56407Not Solved,s7
46272,56419Solved,s7
46280,56433Not Solved,s7
46282,56433Not Solved,s7
46284,56435Solved,s7
46294,56453Solved,s7
46296,56460Solved,s7
46306,56468Not Solved,s7
46322,56480Not Solved,s7
46344,56507Solved,s7
46370,56533Not Solved,s7
46374,56539Not Solved,s7
46376,56539Not Solved,s7
46378,56539Not Solved,s7
46380,56539Solved,s7
46382,56544Solved,s7
46394,56571Not Solved,s7
46398,56580Solved,s7
46406,56592Solved,s7
46414,56594Solved,s7
46416,56596Not Solved,s7
46428,56603Not Solved,s7
46430,56606Not Solved,s7
46444,56626Not Solved,s7
46452,56635Solved,s7
46464,56658Not Solved,s7
46470,56673Not Solved,s7
46476,56681Solved,s7
46498,56723Solved,s7
46504,56724Not Solved,s7
46506,56725Solved,s7
46510,56730Not Solved,s7
46512,56730Solved,s7
46518,56732Not Solved,s7
46520,56732Not Solved,s7
46528,56734Solved,s7
46550,56743Solved,s7
46558,56748Not Solved,s7
46560,56750Not Solved,s7
46562,56751Solved,s7
46566,56759Solved,s7
46570,56763Not Solved,s7
46572,56765Not Solved,s7
46578,56771Solved,s7
46586,56780Not Solved,s7
46588,56780Solved,s7
46602,56796Not Solved,s7
46604,56796Solved,s7
46614,56807Not Solved,s7
46616,56807Solved,s7
46624,56818Solved,s7
46628,56825Not Solved,s7
46644,56836Solved,s7
46652,56842Not Solved,s7
46664,56866Solved,s7
46666,56870Solved,s7
46670,56878Solved,s7
46674,56879Not Solved,s7
46682,56883Not Solved,s7
46690,56898Not Solved,s7
46704,56915Not Solved,s7
46730,56952Solved,s7
46732,56957Not Solved,s7
46756,56996Not Solved,s7
46766,57018Not Solved,s7
46782,57035Solved,s7
46796,57072Solved,s7
46808,57077Not Solved,s7
46814,57078Not Solved,s7
46826,57094Solved,s7
46834,57107Not Solved,s7
46846,57124Solved,s7
46852,57133Not Solved,s7
46854,57139Solved,s7
46858,57141Solved,s7
46868,57153Solved,s7
46878,57165Solved,s7
46886,57170Not Solved,s7
46888,57173Solved,s7
46894,57180Solved,s7
46902,57192Not Solved,s7
46906,57196Solved,s7
46930,57247Solved,s7
46978,57331Solved,s7
46984,57354Solved,s7
46988,57362Solved,s7
46994,57372Solved,s7
47004,57374Solved,s7
47006,57378Solved,s7
47016,57390Not Solved,s7
47026,57404Solved,s7
47040,57410Not Solved,s7
47042,57410Solved,s7
47054,57418Solved,s7
47080,57449Solved,s7
47088,57459Solved,s7
47102,57476Not Solved,s7
47116,57494Solved,s7
47124,57495Solved,s7
47132,57502Not Solved,s7
47138,57503Not Solved,s7
47146,57513Not Solved,s7
47148,57513Solved,s7
47156,57514Not Solved,s7
47160,57514Not Solved,s7
47162,57514Not Solved,s7
47186,57563Not Solved,s7
47190,57563Solved,s7
47208,57592Solved,s7
47210,57594Not Solved,s7
47218,57603Solved,s7
47224,57609Not Solved,s7
47226,57611Not Solved,s7
47232,57616Solved,s7
47234,57618Solved,s7
47240,57631Solved,s7
47248,57651Not Solved,s7
47256,57660Not Solved,s7
47258,57662Not Solved,s7
47264,57662Not Solved,s7
47266,57663Not Solved,s7
47276,57673Not Solved,s7
47278,57673Not Solved,s7
47280,57673Solved,s7
47286,57679Solved,s7
47292,57682Not Solved,s7
47306,57701Solved,s7
47310,57703Not Solved,s7
47320,57711Solved,s7
47334,57736Not Solved,s7
47336,57740Solved,s7
47342,57743Solved,s7
47352,57755Solved,s7
47360,57759Not Solved,s7
47370,57762Solved,s7
47388,57794Not Solved,s7
47400,57815Solved,s7
47406,57824Not Solved,s7
47412,57830Solved,s7
47424,57844Not Solved,s7
47428,57846Not Solved,s7
47442,57867Not Solved,s7
47464,57884Solved,s7
47470,57887Not Solved,s7
47472,57891Not Solved,s7
47474,57892Not Solved,s7
47486,57913Solved,s7
47508,57934Solved,s7
47516,57943Not Solved,s7
47518,57959Solved,s7
47542,57981Not Solved,s7
47544,57985Not Solved,s7
47556,58017Solved,s7
47566,58043Solved,s7
47582,58071Not Solved,s7
47584,58071Solved,s7
47600,58089Not Solved,s7
47602,58089Solved,s7
47612,58110Solved,s7
47624,58120Not Solved,s7
47632,58122Solved,s7
47644,58129Not Solved,s7
47646,58129Solved,s7
47652,58137Not Solved,s7
47658,58143Solved,s7
47668,58153Not Solved,s7
47670,58153Not Solved,s7
47690,58175Solved,s7
47692,58177Not Solved,s7
47712,58211Solved,s7
47714,58218Solved,s7
47730,58227Not Solved,s7
47744,58257Not Solved,s7
47748,58258Not Solved,s7
47766,58266Not Solved,s7
47770,58272Not Solved,s7
47778,58282Solved,s7
47790,58294Not Solved,s7
47794,58296Not Solved,s7
47796,58296Solved,s7
47808,58314Solved,s7
47814,58318Solved,s7
47824,58328Solved,s7
47828,58330Solved,s7
47832,58340Not Solved,s7
47836,58340Solved,s7
47840,58341Not Solved,s7
47842,58341Not Solved,s7
47846,58345Solved,s7
47860,58361Solved,s7
47872,58372Solved,s7
47880,58375Not Solved,s7
47888,58384Not Solved,s7
47896,58399Solved,s7
47906,58403Solved,s7
47916,58411Not Solved,s7
47928,58425Solved,s7
47938,58435Not Solved,s7
47944,58440Solved,s7
47946,58441Not Solved,s7
47950,58441Not Solved,s7
47964,58473Not Solved,s7
47968,58477Not Solved,s7
47974,58481Not Solved,s7
47990,58489Not Solved,s7
47992,58490Solved,s7
48004,58511Not Solved,s7
48006,58511Not Solved,s7
48012,58525Solved,s7
48032,58535Solved,s7
48048,58554Not Solved,s7
48050,58554Solved,s7
48058,58564Not Solved,s7
48062,58565Solved,s7
48066,58567Not Solved,s7
48070,58567Not Solved,s7
48094,58604Solved,s7
48108,58612Not Solved,s7
48122,58620Solved,s7
48126,58621Not Solved,s7
48132,58637Not Solved,s7
48162,58683Not Solved,s7
48174,58689Solved,s7
48184,58703Solved,s7
48208,58736Solved,s7
48218,58738Solved,s7
48220,58743Not Solved,s7
48226,58754Solved,s7
48234,58764Not Solved,s7
48242,58777Solved,s7
48246,58781Not Solved,s7
48256,58786Not Solved,s7
48262,58793Solved,s7
48270,58800Not Solved,s7
48272,58804Solved,s7
48284,58830Not Solved,s7
48296,58843Not Solved,s7
48298,58843Not Solved,s7
48302,58843Solved,s7
48322,58875Solved,s7
48328,58883Not Solved,s7
48332,58891Solved,s7
48340,58900Solved,s7
48346,58925Solved,s7
48358,58954Solved,s7
48370,58971Solved,s7
48374,58981Solved,s7
48378,58984Not Solved,s7
48380,58984Solved,s7
48392,58996Not Solved,s7
48394,58996Solved,s7
48396,58998Not Solved,s7
48404,59005Solved,s7
48412,59009Solved,s7
48424,59028Not Solved,s7
48428,59028Not Solved,s7
48430,59028Solved,s7
48434,59031Not Solved,s7
48436,59031Solved,s7
48444,59038Solved,s7
48448,59041Not Solved,s7
48454,59050Solved,s7
48470,59073Not Solved,s7
48474,59074Solved,s7
48478,59077Solved,s7
48480,59078Not Solved,s7
48490,59091Not Solved,s7
48492,59091Solved,s7
48496,59096Solved,s7
48506,59104Solved,s7
48540,59168Not Solved,s7
48544,59169Solved,s7
48558,59174Solved,s7
48562,59175Not Solved,s7
48564,59175Not Solved,s7
48582,59193Not Solved,s7
48584,59193Not Solved,s7
48588,59196Solved,s7
48598,59199Solved,s7
48604,59203Solved,s7
48610,59208Not Solved,s7
48612,59209Not Solved,s7
48624,59220Solved,s7
48634,59240Solved,s7
48638,59241Solved,s7
48660,59280Not Solved,s7
48662,59280Solved,s7
48668,59287Solved,s7
48686,59299Not Solved,s7
48704,59327Solved,s7
48706,59328Solved,s7
48740,59355Not Solved,s7
48742,59355Solved,s7
48746,59357Not Solved,s7
48760,59397Solved,s7
48766,59403Not Solved,s7
48772,59407Solved,s7
48776,59422Solved,s7
48778,59425Not Solved,s7
48792,59448Not Solved,s7
48798,59450Not Solved,s7
48804,59451Solved,s7
48808,59458Solved,s7
48812,59462Not Solved,s7
48818,59471Solved,s7
48822,59477Solved,s7
48824,59479Solved,s7
48842,59495Solved,s7
48844,59496Solved,s7
48862,59522Solved,s7
48866,59523Not Solved,s7
48868,59524Not Solved,s7
48874,59532Not Solved,s7
48876,59532Solved,s7
48886,59535Solved,s7
48892,59542Not Solved,s7
48896,59549Solved,s7
48898,59550Not Solved,s7
48922,59568Solved,s7
48938,59595Not Solved,s7
48944,59597Solved,s7
48948,59599Solved,s7
48950,59606Not Solved,s7
48956,59609Not Solved,s7
48958,59609Not Solved,s7
48962,59610Not Solved,s7
48964,59610Solved,s7
48978,59623Solved,s7
48984,59632Solved,s7
49006,59663Solved,s7
49018,59679Solved,s7
49024,59682Not Solved,s7
49028,59682Not Solved,s7
49032,59684Not Solved,s7
49042,59695Not Solved,s7
49046,59696Not Solved,s7
49060,59701Solved,s7
49062,59702Solved,s7
49072,59711Not Solved,s7
49086,59719Solved,s7
49088,59722Solved,s7
49092,59726Not Solved,s7
49104,59737Solved,s7
49122,59760Not Solved,s7
49124,59760Not Solved,s7
49126,59760Solved,s7
49128,59766Solved,s7
49134,59777Solved,s7
49138,59779Not Solved,s7
49150,59806Solved,s7
49156,59808Not Solved,s7
49160,59813Not Solved,s7
49168,59816Solved,s7
49176,59825Not Solved,s7
49178,59826Not Solved,s7
49182,59828Solved,s7
49184,59829Solved,s7
49194,59839Not Solved,s7
49200,59845Solved,s7
49212,59873Not Solved,s7
49214,59873Not Solved,s7
49218,59873Solved,s7
49222,59883Not Solved,s7
49232,59896Not Solved,s7
49246,59925Solved,s7
49258,59946Not Solved,s7
49264,59948Not Solved,s7
49274,59954Solved,s7
49278,59961Not Solved,s7
49288,59970Solved,s7
49302,59987Solved,s7
49320,60006Solved,s7
49330,60017Not Solved,s7
49332,60017Not Solved,s7
49336,60018Not Solved,s7
49340,60022Not Solved,s7
49346,60024Not Solved,s7
49368,60047Not Solved,s7
49374,60069Not Solved,s7
49376,60069Not Solved,s7
49392,60082Solved,s7
49402,60109Solved,s7
49414,60122Not Solved,s7
49416,60122Solved,s7
49436,60144Not Solved,s7
49448,60170Not Solved,s7
49454,60182Not Solved,s7
49460,60182Solved,s7
49476,60203Solved,s7
49486,60216Not Solved,s7
49492,60223Solved,s7
49496,60233Solved,s7
49502,60242Not Solved,s7
49508,60244Not Solved,s7
49516,60245Solved,s7
49522,60258Not Solved,s7
49524,60259Not Solved,s7
49528,60265Not Solved,s7
49540,60289Not Solved,s7
49542,60289Solved,s7
49546,60291Solved,s7
49548,60293Not Solved,s7
49558,60298Not Solved,s7
49562,60298Solved,s7
49568,60302Solved,s7
49570,60305Solved,s7
49586,60335Not Solved,s7
49592,60348Not Solved,s7
49596,60354Solved,s7
49612,60369Solved,s7
49622,60390Solved,s7
49624,60391Not Solved,s7
49628,60393Not Solved,s7
49630,60393Not Solved,s7
49654,60414Not Solved,s7
49666,60434Not Solved,s7
49672,60438Solved,s7
49678,60444Solved,s7
49686,60456Solved,s7
49692,60464Solved,s7
49706,60485Solved,s7
49708,60490Solved,s7
49714,60498Not Solved,s7
49722,60500Not Solved,s7
49738,60515Solved,s7
49746,60526Solved,s7
49768,60547Solved,s7
49770,60550Solved,s7
49774,60552Solved,s7
49806,60586Solved,s7
49810,60593Not Solved,s7
49812,60593Not Solved,s7
49814,60602Solved,s7
49820,60611Solved,s7
49832,60629Not Solved,s7
49836,60632Not Solved,s7
49854,60656Solved,s7
49880,60676Solved,s7
49886,60685Not Solved,s7
49888,60685Solved,s7
49924,60740Not Solved,s7
49950,60799Not Solved,s7
49954,60802Not Solved,s7
49956,60803Solved,s7
49966,60819Not Solved,s7
49968,60823Not Solved,s7
49978,60835Solved,s7
50004,60876Not Solved,s7
50006,60876Not Solved,s7
50012,60883Not Solved,s7
50018,60906Not Solved,s7
50030,60918Solved,s7
50032,60921Not Solved,s7
50044,60931Not Solved,s7
50046,60934Not Solved,s7
50050,60937Solved,s7
50060,60941Solved,s7
50070,60956Solved,s7
50080,60983Not Solved,s7
50082,60983Solved,s7
50090,60989Solved,s7
50092,60991Not Solved,s7
50098,60993Not Solved,s7
50108,61000Not Solved,s7
50114,61013Solved,s7
50120,61016Not Solved,s7
50138,61036Not Solved,s7
50142,61039Solved,s7
50146,61040Solved,s7
50166,61069Solved,s7
50168,61070Solved,s7
50172,61075Not Solved,s7
50176,61077Not Solved,s7
50180,61077Not Solved,s7
50182,61077Solved,s7
50190,61092Solved,s7
50194,61093Solved,s7
50202,61100Solved,s7
50220,61129Not Solved,s7
50224,61137Solved,s7
50230,61138Solved,s7
50240,61145Solved,s7
50246,61155Solved,s7
50248,61157Not Solved,s7
50252,61163Not Solved,s7
50256,61168Not Solved,s7
50258,61168Not Solved,s7
50264,61179Solved,s7
50278,61192Not Solved,s7
50300,61229Not Solved,s7
50308,61240Solved,s7
50312,61241Solved,s7
50332,61266Not Solved,s7
50346,61290Not Solved,s7
50350,61299Not Solved,s7
50358,61302Not Solved,s7
50368,61311Not Solved,s7
50370,61311Solved,s7
50386,61328Solved,s7
50394,61330Solved,s7
50400,61335Not Solved,s7
50404,61335Not Solved,s7
50406,61335Not Solved,s7
50416,61341Not Solved,s7
50418,61341Solved,s7
50426,61350Solved,s7
50436,61371Not Solved,s7
50440,61373Solved,s7
50444,61375Solved,s7
50448,61379Solved,s7
50476,61430Not Solved,s7
50480,61438Not Solved,s7
50484,61440Solved,s7
50494,61467Solved,s7
50504,61488Not Solved,s7
50508,61488Not Solved,s7
50510,61488Not Solved,s7
50516,61494Not Solved,s7
50518,61494Not Solved,s7
50524,61505Solved,s7
50528,61508Not Solved,s7
50530,61508Solved,s7
50538,61531Solved,s7
50554,61548Not Solved,s7
50560,61549Solved,s7
50586,61577Not Solved,s7
50596,61583Not Solved,s7
50598,61585Not Solved,s7
50600,61585Not Solved,s7
50602,61585Not Solved,s7
50604,61585Solved,s7
50610,61600Not Solved,s7
50612,61600Not Solved,s7
50624,61608Not Solved,s7
50626,61608Solved,s7
50634,61614Not Solved,s7
50640,61625Not Solved,s7
50650,61641Not Solved,s7
50652,61641Solved,s7
50662,61649Solved,s7
50668,61657Not Solved,s7
50672,61658Not Solved,s7
50686,61693Not Solved,s7
50692,61697Not Solved,s7
50698,61701Not Solved,s7
50700,61702Solved,s7
50710,61717Not Solved,s7
50716,61725Not Solved,s7
50726,61730Not Solved,s7
50736,61736Not Solved,s7
50742,61747Not Solved,s7
50752,61755Solved,s7
50756,61768Not Solved,s7
50760,61772Not Solved,s7
50766,61772Solved,s7
50782,61800Not Solved,s7
50784,61801Not Solved,s7
50796,61808Not Solved,s7
50810,61839Solved,s7
50822,61866Solved,s7
50826,61874Solved,s7
50842,61892Not Solved,s7
50852,61900Not Solved,s7
50854,61900Solved,s7
50858,61903Solved,s7
50864,61922Not Solved,s7
50880,61940Solved,s7
50882,61941Solved,s7
50888,61944Solved,s7
50924,61989Not Solved,s7
50930,61991Not Solved,s7
50934,61993Solved,s7
50938,62004Solved,s7
50942,62006Solved,s7
50950,62012Not Solved,s7
50952,62014Solved,s7
50956,62018Not Solved,s7
