rowNumber,PersonId,Price,Objects 
17753,38965,694,1
17754,38973,822,2
17755,38973,-822,2
17756,38976,970,1
17757,38984,501,1
17758,38984,863,1
17759,38984,265,1
17760,38986,374,1
17761,38987,382,1
17762,38996,154,1
17763,38997,502,2
17764,38998,846,1
17765,38998,-846,1
17766,39003,747,1
17767,39003,1154,2
17768,39007,66,1
17769,39008,470,1
17770,39011,491,2
17771,39011,530,1
17772,39017,482,2
17773,39020,681,1
17774,39021,850,2
17775,39021,528,1
17776,39021,822,2
17777,39023,1008,2
17778,39024,646,1
17779,39026,798,2
17780,39026,970,1
17781,39030,172,2
17782,39030,186,1
17783,39037,834,1
17784,39039,233,1
17785,39042,435,1
17786,39043,87,1
17787,39046,984,2
17788,39048,631,2
17789,39050,468,1
17790,39052,806,1
17791,39053,267,1
17792,39056,66,1
17793,39056,222,2
17794,39056,195,1
17795,39060,149,2
17796,39065,672,1
17797,39065,-672,1
17798,39067,152,1
17799,39069,996,1
17800,39072,597,1
17801,39077,1112,2
17802,39078,374,1
17803,39080,686,1
17804,39080,572,2
17805,39082,924,2
17806,39083,755,2
17807,39086,478,1
17808,39086,485,3
17809,39086,-485,3
17810,39088,241,1
17811,39090,770,1
17812,39091,677,1
17813,39092,408,1
17814,39093,228,1
17815,39093,900,2
17816,39093,917,1
17817,39093,497,3
17818,39096,497,2
17819,39099,317,1
17820,39099,701,1
17821,39099,442,1
17822,39101,710,1
17823,39108,720,1
17824,39108,-720,1
17825,39111,378,2
17826,39111,-378,2
17827,39112,646,2
17828,39113,1063,2
17829,39113,-1063,2
17830,39120,457,2
17831,39121,578,1
17832,39121,975,1
17833,39128,651,1
17834,39132,770,1
17835,39132,432,2
17836,39133,752,1
17837,39135,612,1
17838,39137,962,1
17839,39137,561,1
17840,39138,422,2
17841,39145,251,1
17842,39145,483,1
17843,39153,165,2
17844,39157,630,1
17845,39162,739,1
17846,39162,367,1
17847,39162,1175,2
17848,39165,273,1
17849,39165,-273,1
17850,39173,895,2
17851,39180,747,1
17852,39180,-747,1
17853,39181,134,1
17854,39185,566,1
17855,39188,933,1
17856,39189,377,2
17857,39196,765,2
17858,39196,455,1
17859,39198,435,2
17860,39201,608,3
17861,39201,987,2
17862,39201,-987,2
17863,39203,494,1
17864,39204,580,1
17865,39204,686,1
17866,39207,804,1
17867,39207,693,2
17868,39209,284,2
17869,39209,235,2
17870,39211,678,1
17871,39211,-678,1
17872,39214,481,1
17873,39219,901,1
17874,39219,-901,1
17875,39223,165,1
17876,39226,211,2
17877,39233,964,2
17878,39236,513,2
17879,39240,487,2
17880,39240,774,3
17881,39240,-774,3
17882,39241,934,1
17883,39241,517,1
17884,39242,343,1
17885,39247,1030,2
17886,39253,266,1
17887,39253,758,2
17888,39256,435,2
17889,39257,389,1
17890,39261,812,1
17891,39270,488,2
17892,39270,-488,2
17893,39271,1203,4
17894,39271,675,1
17895,39271,375,1
17896,39271,-375,1
17897,39272,1036,2
17898,39272,584,2
17899,39272,-584,2
17900,39279,274,1
17901,39280,925,1
17902,39282,976,1
17903,39283,261,1
17904,39283,556,4
17905,39283,-556,4
17906,39288,893,1
17907,39290,553,1
17908,39297,890,2
17909,39297,348,1
17910,39298,826,1
17911,39298,910,1
17912,39301,382,1
17913,39302,1004,2
17914,39311,450,1
17915,39312,1013,2
17916,39313,687,1
17917,39315,435,2
17918,39317,455,1
17919,39317,453,1
17920,39318,671,2
17921,39318,770,1
17922,39320,723,1
17923,39320,608,2
17924,39320,852,1
17925,39320,-852,1
17926,39321,524,1
17927,39324,162,1
17928,39324,115,1
17929,39328,780,3
17930,39328,607,2
17931,39328,303,1
17932,39331,669,1
17933,39333,709,2
17934,39334,987,1
17935,39337,732,2
17936,39339,441,1
17937,39340,707,3
17938,39342,873,1
17939,39344,432,1
17940,39344,-432,1
17941,39346,118,1
17942,39346,82,1
17943,39346,77,1
17944,39346,59,1
17945,39347,310,1
17946,39347,-310,1
17947,39348,600,1
17948,39356,829,1
17949,39356,1018,2
17950,39358,200,2
17951,39363,369,1
17952,39363,985,1
17953,39363,721,1
17954,39368,593,1
17955,39375,846,1
17956,39375,701,1
17957,39378,591,2
17958,39381,562,1
17959,39383,1023,2
17960,39384,424,1
17961,39385,244,1
17962,39393,505,3
17963,39395,212,1
17964,39400,587,1
17965,39401,706,1
17966,39401,577,1
17967,39401,374,1
17968,39404,442,1
17969,39404,883,2
17970,39405,809,2
17971,39410,282,2
17972,39410,-282,2
17973,39411,148,1
17974,39412,891,1
17975,39414,646,1
17976,39418,1071,3
17977,39418,639,2
17978,39420,567,1
17979,39423,475,1
17980,39425,416,2
17981,39429,722,1
17982,39429,930,1
17983,39431,701,1
17984,39436,593,1
17985,39436,782,1
17986,39437,672,2
17987,39439,486,2
17988,39441,1059,2
17989,39442,641,2
17990,39444,965,1
17991,39445,481,1
17992,39445,613,2
17993,39445,608,1
17994,39452,894,1
17995,39454,326,1
17996,39455,476,1
17997,39456,470,1
17998,39457,499,2
17999,39457,-499,2
18000,39458,770,1
18001,39458,678,2
18002,39460,710,1
18003,39460,-710,1
18004,39461,341,1
18005,39463,957,1
18006,39464,901,1
18007,39464,587,2
18008,39465,871,2
18009,39466,728,1
18010,39467,826,2
18011,39467,892,2
18012,39469,463,2
18013,39479,976,1
18014,39479,-976,1
18015,39482,1014,2
18016,39482,-1014,2
18017,39487,937,1
18018,39490,808,1
18019,39490,867,2
18020,39492,874,1
18021,39492,-874,1
18022,39495,863,1
18023,39496,918,2
18024,39498,866,2
18025,39499,711,1
18026,39501,79,1
18027,39501,-79,1
18028,39502,836,1
18029,39514,706,2
18030,39516,418,1
18031,39516,403,1
18032,39517,889,4
18033,39518,421,1
18034,39519,876,2
18035,39519,812,1
18036,39521,671,1
18037,39524,392,2
18038,39528,784,1
18039,39529,252,1
18040,39530,814,1
18041,39535,432,3
18042,39537,979,2
18043,39544,642,2
18044,39549,201,1
18045,39549,-201,1
18046,39552,51,1
18047,39552,-51,1
18048,39556,524,1
18049,39564,976,1
18050,39566,629,4
18051,39567,866,1
18052,39567,978,1
18053,39577,794,1
18054,39577,-794,1
18055,39579,648,2
18056,39579,572,2
18057,39588,906,2
18058,39588,737,2
18059,39589,685,2
18060,39590,988,2
18061,39591,633,1
18062,39595,331,2
18063,39598,881,1
18064,39598,885,2
18065,39603,495,1
18066,39604,161,1
18067,39604,-161,1
18068,39607,654,1
18069,39611,302,2
18070,39615,452,1
18071,39615,1219,3
18072,39622,337,1
18073,39622,437,1
18074,39622,-437,1
18075,39623,608,1
18076,39624,878,1
18077,39630,486,1
18078,39635,504,1
18079,39640,203,2
18080,39641,780,1
18081,39642,341,1
18082,39644,315,2
18083,39652,58,1
18084,39656,1050,2
18085,39657,821,1
18086,39657,-821,1
18087,39658,739,3
18088,39660,471,1
18089,39661,525,1
18090,39661,292,2
18091,39662,603,1
18092,39665,382,1
18093,39669,562,1
18094,39669,636,2
18095,39669,643,4
18096,39669,-643,4
18097,39678,177,1
18098,39680,288,2
18099,39682,339,2
18100,39686,291,1
18101,39689,794,1
18102,39689,964,1
18103,39689,416,1
18104,39694,379,3
18105,39695,278,1
18106,39697,488,2
18107,39700,504,2
18108,39700,903,1
18109,39710,837,1
18110,39714,570,3
18111,39718,842,2
18112,39719,255,2
18113,39724,934,2
18114,39724,-934,2
18115,39725,664,1
18116,39725,383,1
18117,39727,347,1
18118,39728,588,1
18119,39730,375,1
18120,39731,896,2
18121,39740,357,1
18122,39743,760,1
18123,39744,363,2
18124,39751,546,2
18125,39752,647,1
18126,39754,459,2
18127,39755,350,1
18128,39756,65,1
18129,39756,108,1
18130,39757,500,3
18131,39757,315,1
18132,39758,652,2
18133,39760,914,2
18134,39762,618,1
18135,39769,762,1
18136,39775,683,1
18137,39776,299,1
18138,39777,859,2
18139,39778,461,1
18140,39778,1016,2
18141,39781,959,1
18142,39781,789,1
18143,39782,879,1
18144,39792,201,1
18145,39799,639,1
18146,39799,497,1
18147,39799,838,1
18148,39800,969,1
18149,39801,695,1
18150,39804,947,1
18151,39805,247,1
18152,39805,-247,1
18153,39806,450,1
18154,39807,261,1
18155,39809,1134,2
18156,39810,380,3
18157,39811,578,3
18158,39811,151,2
18159,39814,681,1
18160,39820,269,1
18161,39823,1009,2
18162,39823,846,2
18163,39824,273,2
18164,39824,-273,2
18165,39825,992,1
18166,39826,201,1
18167,39828,153,2
18168,39828,-153,2
18169,39837,546,2
18170,39838,817,1
18171,39838,-817,1
18172,39842,957,1
18173,39850,399,1
18174,39852,534,1
18175,39852,-534,1
18176,39859,365,1
18177,39860,641,1
18178,39860,394,2
18179,39860,727,2
18180,39860,691,2
18181,39863,552,1
18182,39864,430,1
18183,39865,893,1
18184,39868,489,1
18185,39871,708,1
18186,39876,532,1
18187,39882,648,1
18188,39882,-648,1
18189,39886,909,2
18190,39886,491,1
18191,39887,979,1
18192,39887,672,1
18193,39889,703,1
18194,39889,732,1
18195,39893,250,2
18196,39894,252,1
18197,39904,553,3
18198,39904,-553,3
18199,39908,164,2
18200,39909,353,1
18201,39910,127,1
18202,39910,73,1
18203,39911,147,1
18204,39913,986,2
18205,39913,366,1
18206,39914,608,1
18207,39915,876,1
18208,39915,-876,1
18209,39916,1115,2
18210,39916,457,1
18211,39919,1025,2
18212,39923,388,2
18213,39925,159,1
18214,39927,321,1
18215,39929,1061,3
18216,39930,213,1
18217,39931,607,2
18218,39931,860,1
18219,39937,845,1
18220,39938,905,1
18221,39949,656,1
18222,39949,402,1
18223,39950,636,1
18224,39952,478,1
18225,39956,114,1
18226,39958,609,1
18227,39959,78,1
18228,39964,889,2
18229,39966,419,2
18230,39968,463,2
18231,39968,835,2
18232,39968,523,1
18233,39979,451,2
18234,39981,877,1
18235,39983,117,1
18236,39983,130,1
18237,39986,747,2
18238,39987,774,1
18239,39987,-774,1
18240,39988,297,1
18241,39990,798,2
18242,39997,981,1
18243,39998,952,2
18244,39999,955,2
18245,40000,115,1
18246,40002,310,1
18247,40004,852,1
18248,40006,573,1
18249,40007,890,2
18250,40009,509,2
18251,40009,923,2
18252,40009,-923,2
18253,40012,295,1
18254,40025,267,1
18255,40028,304,1
18256,40028,210,1
18257,40035,842,2
18258,40037,258,1
18259,40040,1015,2
18260,40041,264,2
18261,40041,128,1
18262,40041,172,1
18263,40042,674,1
18264,40044,821,2
18265,40044,-821,2
18266,40047,660,1
18267,40048,566,1
18268,40051,324,1
18269,40051,1060,2
18270,40057,329,2
18271,40057,949,1
18272,40067,648,2
18273,40069,495,1
18274,40071,358,1
18275,40075,973,1
18276,40076,794,1
18277,40078,469,3
18278,40078,92,1
18279,40087,771,1
18280,40087,-771,1
18281,40090,169,1
18282,40097,716,2
18283,40101,904,2
18284,40101,-904,2
18285,40102,750,2
18286,40104,816,1
18287,40104,946,1
18288,40104,565,1
18289,40104,223,1
18290,40109,883,1
18291,40112,190,1
18292,40122,510,1
18293,40128,852,1
18294,40130,1049,2
18295,40130,704,2
18296,40132,616,2
18297,40136,745,2
18298,40139,701,1
18299,40139,-701,1
18300,40142,774,1
18301,40145,840,1
18302,40147,604,2
18303,40149,467,1
18304,40152,281,1
18305,40154,680,1
18306,40161,349,1
18307,40164,382,2
18308,40167,740,1
18309,40169,297,1
18310,40172,918,1
18311,40172,326,1
18312,40173,641,2
18313,40173,871,1
18314,40180,864,1
18315,40180,599,1
18316,40181,901,2
18317,40185,998,1
18318,40188,650,2
18319,40193,173,1
18320,40196,826,1
18321,40196,898,2
18322,40196,-898,2
18323,40200,676,2
18324,40200,960,1
18325,40200,637,1
18326,40200,839,2
18327,40203,308,1
18328,40208,936,1
18329,40209,593,1
18330,40210,975,1
18331,40210,831,3
18332,40212,630,1
18333,40226,505,2
18334,40230,637,1
18335,40234,711,1
18336,40239,614,1
18337,40241,54,1
18338,40242,449,2
18339,40244,816,2
18340,40245,662,2
18341,40246,1033,2
18342,40246,886,1
18343,40247,443,1
18344,40247,608,1
18345,40247,1103,2
18346,40247,-1103,2
18347,40248,990,2
18348,40250,396,1
18349,40255,859,2
18350,40255,-859,2
18351,40256,602,3
18352,40258,967,3
18353,40263,841,1
18354,40272,320,1
18355,40272,685,1
18356,40273,976,1
18357,40273,482,1
18358,40273,-482,1
18359,40282,779,1
18360,40283,528,2
18361,40283,-528,2
18362,40289,632,1
18363,40290,272,1
18364,40291,442,1
18365,40293,884,2
18366,40299,627,1
18367,40300,789,1
18368,40307,315,2
18369,40309,313,1
18370,40314,921,1
18371,40316,376,2
18372,40317,229,1
18373,40317,-229,1
18374,40318,671,1
18375,40319,791,1
18376,40319,358,1
18377,40319,583,1
18378,40320,408,2
18379,40321,639,1
18380,40323,157,2
18381,40323,-157,2
18382,40330,381,2
18383,40330,-381,2
18384,40331,557,1
18385,40331,422,3
18386,40332,793,1
18387,40337,948,1
18388,40338,756,1
18389,40343,593,1
18390,40349,53,1
18391,40350,971,2
18392,40353,859,1
18393,40358,985,1
18394,40361,677,2
18395,40364,683,2
18396,40369,351,1
18397,40385,343,1
18398,40386,1034,2
18399,40386,471,1
18400,40394,888,1
18401,40395,573,2
18402,40396,650,1
18403,40402,963,2
18404,40403,184,1
18405,40403,178,1
18406,40405,801,2
18407,40406,555,1
18408,40406,976,2
18409,40407,282,2
18410,40407,-282,2
18411,40408,769,1
18412,40411,265,1
18413,40411,699,1
18414,40413,63,1
18415,40414,451,1
18416,40414,264,1
18417,40414,-264,1
18418,40419,1070,2
18419,40420,65,1
18420,40427,345,1
18421,40429,777,1
18422,40434,746,1
18423,40438,514,3
18424,40439,916,1
18425,40441,289,2
18426,40449,663,1
18427,40450,757,1
18428,40451,727,1
18429,40453,377,1
18430,40457,510,1
18431,40457,1040,2
18432,40457,-1040,2
18433,40468,454,1
18434,40479,244,1
18435,40482,444,1
18436,40487,375,1
18437,40488,202,1
18438,40491,451,1
18439,40492,393,1
18440,40493,922,1
18441,40494,533,1
18442,40494,653,1
18443,40495,102,1
18444,40495,-102,1
18445,40509,971,2
18446,40510,450,1
18447,40510,774,1
18448,40511,639,1
18449,40512,646,1
18450,40515,569,2
18451,40515,366,1
18452,40516,680,1
18453,40521,565,2
18454,40525,314,2
18455,40526,1024,2
18456,40527,332,1
18457,40528,629,2
18458,40530,818,1
18459,40530,600,1
18460,40531,755,2
18461,40532,698,2
18462,40534,890,1
18463,40535,185,1
18464,40536,345,1
18465,40542,773,1
18466,40542,856,1
18467,40543,820,2
18468,40546,964,3
18469,40548,180,1
18470,40554,843,1
18471,40557,1032,2
18472,40559,1021,2
18473,40560,366,2
18474,40560,249,1
18475,40561,236,1
18476,40563,932,1
18477,40574,583,2
18478,40576,962,2
18479,40581,753,3
18480,40582,261,1
18481,40584,813,1
18482,40584,582,1
18483,40584,1297,3
18484,40586,848,1
18485,40586,315,1
18486,40591,690,2
18487,40592,366,1
18488,40592,470,1
18489,40596,293,1
18490,40596,-293,1
18491,40597,231,1
18492,40598,818,1
18493,40601,759,1
18494,40601,931,1
18495,40603,735,1
18496,40603,-735,1
18497,40607,433,2
18498,40608,316,1
18499,40609,472,1
18500,40609,832,1
18501,40610,681,1
18502,40613,1032,3
18503,40613,332,1
18504,40617,569,1
18505,40624,748,1
18506,40626,807,1
18507,40631,398,1
18508,40634,426,1
18509,40635,469,1
18510,40637,899,1
18511,40637,715,2
18512,40643,546,1
18513,40643,752,1
18514,40643,-752,1
18515,40648,305,1
18516,40654,587,1
18517,40657,591,1
18518,40658,841,2
18519,40658,605,1
18520,40658,-605,1
18521,40661,782,2
18522,40665,947,1
18523,40671,971,1
18524,40671,711,1
18525,40675,742,1
18526,40677,400,1
18527,40682,1191,2
18528,40682,696,1
18529,40683,392,1
18530,40683,672,2
18531,40685,444,1
18532,40688,668,1
18533,40688,557,1
18534,40689,126,1
18535,40691,861,2
18536,40691,-861,2
18537,40693,421,1
18538,40700,681,2
18539,40700,494,1
18540,40701,302,2
18541,40710,377,1
18542,40711,729,1
18543,40712,941,2
18544,40724,696,1
18545,40726,819,1
18546,40727,475,1
18547,40727,-475,1
18548,40728,361,1
18549,40728,-361,1
18550,40730,456,1
18551,40732,453,2
18552,40733,634,1
18553,40737,849,1
18554,40737,308,2
18555,40737,282,1
18556,40740,213,1
18557,40740,448,1
18558,40742,1121,2
18559,40743,803,1
18560,40743,370,1
18561,40744,506,2
18562,40745,388,1
18563,40749,859,2
18564,40749,347,2
18565,40754,443,2
18566,40757,657,1
18567,40761,839,1
18568,40765,380,1
18569,40767,602,1
18570,40767,996,1
18571,40768,365,2
18572,40768,-365,2
18573,40770,581,2
18574,40771,285,1
18575,40775,99,1
18576,40775,-99,1
18577,40776,859,2
18578,40778,236,1
18579,40778,461,1
18580,40779,923,2
18581,40781,851,1
18582,40782,730,1
18583,40784,945,1
18584,40785,655,2
18585,40789,941,1
18586,40795,456,1
18587,40798,122,1
18588,40800,163,1
18589,40802,864,2
18590,40808,421,2
18591,40813,652,1
18592,40813,677,1
18593,40819,462,2
18594,40820,192,1
18595,40823,732,1
18596,40824,348,1
18597,40827,1216,3
18598,40827,219,1
18599,40828,420,1
18600,40840,852,3
18601,40841,968,2
18602,40841,1026,2
18603,40842,468,1
18604,40844,508,1
18605,40847,789,2
18606,40847,434,2
18607,40853,561,2
18608,40855,702,2
18609,40855,242,1
18610,40856,965,2
18611,40856,270,1
18612,40858,556,1
18613,40859,968,3
18614,40861,885,1
18615,40861,578,1
18616,40862,891,2
18617,40863,229,2
18618,40866,825,2
18619,40872,117,2
18620,40874,633,1
18621,40877,154,1
18622,40881,998,1
18623,40895,293,1
18624,40897,989,1
18625,40897,537,1
18626,40898,644,2
18627,40899,574,1
18628,40899,206,1
18629,40899,439,2
18630,40900,533,1
18631,40901,908,2
18632,40907,567,1
18633,40907,-567,1
18634,40911,770,1
18635,40911,393,1
18636,40912,640,1
18637,40922,200,2
18638,40924,460,2
18639,40924,472,1
18640,40929,296,2
18641,40931,899,1
18642,40937,574,1
18643,40939,367,1
18644,40939,420,1
18645,40943,155,2
18646,40946,1191,3
18647,40947,574,1
18648,40947,542,1
18649,40949,463,1
18650,40951,996,2
18651,40951,828,2
18652,40954,342,1
18653,40957,203,1
18654,40957,853,1
18655,40957,889,1
18656,40957,314,2
18657,40962,112,1
18658,40962,-112,1
18659,40964,374,1
18660,40968,1009,2
18661,40968,393,1
18662,40970,719,1
18663,40970,-719,1
18664,40971,388,1
18665,40976,595,1
18666,40977,301,2
18667,40983,732,1
18668,40985,329,1
18669,40988,95,1
18670,40988,-95,1
18671,40989,712,1
18672,40992,539,1
18673,40994,585,1
18674,40998,777,3
18675,40998,694,1
18676,41000,489,2
18677,41000,566,1
18678,41003,624,2
18679,41004,599,1
18680,41007,141,1
18681,41010,624,1
18682,41010,-624,1
18683,41012,986,1
18684,41017,366,1
18685,41020,708,1
18686,41021,935,1
18687,41023,269,2
18688,41024,688,1
18689,41026,937,1
18690,41031,604,2
18691,41031,462,1
18692,41032,784,2
18693,41033,130,1
18694,41036,177,1
18695,41036,52,1
18696,41036,-52,1
18697,41038,834,2
18698,41039,397,1
18699,41039,-397,1
18700,41042,324,1
18701,41043,462,1
18702,41043,-462,1
18703,41047,231,1
18704,41057,859,1
18705,41057,522,2
18706,41057,928,1
18707,41057,-928,1
18708,41060,1061,2
18709,41060,-1061,2
18710,41063,467,1
18711,41066,604,1
18712,41071,1006,2
18713,41076,904,1
18714,41082,888,2
18715,41083,724,2
18716,41084,455,1
18717,41084,738,1
18718,41086,267,1
18719,41089,692,1
18720,41093,86,1
18721,41096,339,1
18722,41100,289,2
18723,41100,171,2
18724,41105,836,1
18725,41107,423,1
18726,41115,155,2
18727,41115,78,1
18728,41116,466,2
18729,41121,51,1
18730,41124,857,2
18731,41126,848,1
18732,41127,532,1
18733,41130,718,1
18734,41130,984,1
18735,41134,262,1
18736,41138,850,1
18737,41141,130,1
18738,41142,51,1
18739,41146,70,1
18740,41147,400,2
18741,41147,-400,2
18742,41150,935,2
18743,41151,817,1
18744,41151,613,2
18745,41152,732,2
18746,41152,600,2
18747,41153,345,1
18748,41153,513,1
18749,41158,588,1
18750,41159,205,1
18751,41159,605,1
18752,41159,534,1
18753,41160,878,1
18754,41163,809,1
18755,41168,66,1
18756,41169,720,3
18757,41172,498,1
18758,41175,683,1
18759,41179,220,2
18760,41182,891,2
18761,41183,443,1
18762,41183,-443,1
18763,41184,878,3
18764,41184,952,2
18765,41188,626,2
18766,41188,-626,2
18767,41193,834,1
18768,41198,533,2
18769,41200,920,2
18770,41202,997,1
18771,41202,-997,1
18772,41206,464,2
18773,41208,474,1
18774,41208,555,3
18775,41208,-555,3
18776,41215,398,1
18777,41215,629,1
18778,41215,565,1
18779,41215,433,1
18780,41216,628,1
18781,41219,372,1
18782,41224,148,1
18783,41226,317,3
18784,41232,947,1
18785,41232,784,1
18786,41232,880,2
18787,41233,1043,2
18788,41233,717,1
18789,41238,774,1
18790,41238,598,2
18791,41241,761,1
18792,41241,-761,1
18793,41242,733,1
18794,41244,200,1
18795,41246,599,1
18796,41247,741,2
18797,41248,554,1
18798,41249,156,1
18799,41254,997,3
18800,41254,298,2
18801,41256,707,1
18802,41256,267,1
18803,41266,684,1
18804,41270,814,1
18805,41270,630,2
18806,41270,896,1
18807,41273,183,1
18808,41274,833,1
18809,41285,664,3
18810,41288,70,1
18811,41290,714,1
18812,41291,458,2
18813,41293,515,1
18814,41293,383,2
18815,41294,871,1
18816,41302,700,2
18817,41304,821,1
18818,41304,313,1
18819,41305,914,3
18820,41311,200,2
18821,41317,719,1
18822,41318,440,1
18823,41318,-440,1
18824,41321,307,1
18825,41326,577,1
18826,41327,872,1
18827,41327,305,1
18828,41333,652,1
18829,41334,492,3
18830,41337,270,3
18831,41338,522,2
18832,41338,674,2
18833,41339,379,1
18834,41340,215,3
18835,41340,-215,3
18836,41341,947,1
18837,41346,760,1
18838,41346,-760,1
18839,41350,698,1
18840,41352,655,2
18841,41352,448,2
18842,41354,741,1
18843,41355,548,1
18844,41361,640,1
18845,41361,-640,1
18846,41364,652,2
18847,41367,415,2
18848,41368,241,1
18849,41369,694,1
18850,41369,268,1
18851,41370,61,1
18852,41377,883,3
18853,41387,673,1
18854,41390,609,1
18855,41394,883,1
18856,41396,754,3
18857,41400,423,1
18858,41405,384,1
18859,41405,-384,1
18860,41406,988,1
18861,41412,826,2
18862,41417,1226,3
18863,41418,970,1
18864,41430,518,1
18865,41431,937,2
18866,41431,-937,2
18867,41433,983,1
18868,41434,304,1
18869,41436,259,2
18870,41436,121,1
18871,41436,-121,1
18872,41437,915,1
18873,41446,158,1
18874,41446,63,1
18875,41446,60,1
18876,41448,643,1
18877,41454,895,1
18878,41463,726,1
18879,41463,629,1
18880,41465,614,2
18881,41468,158,1
18882,41476,360,1
18883,41476,479,1
18884,41481,737,1
18885,41485,197,1
18886,41485,91,1
18887,41486,168,2
18888,41487,901,2
18889,41487,-901,2
18890,41488,469,1
18891,41490,611,1
18892,41493,159,1
18893,41495,853,1
18894,41496,205,1
18895,41501,54,1
18896,41503,414,1
18897,41511,308,1
18898,41512,353,1
18899,41518,1239,4
18900,41518,238,1
18901,41521,974,1
18902,41521,954,1
18903,41525,989,3
18904,41525,-989,3
18905,41529,294,1
18906,41531,679,1
18907,41532,215,1
18908,41538,919,1
18909,41541,227,1
18910,41544,206,1
18911,41544,301,1
18912,41545,885,2
18913,41545,967,2
18914,41545,1062,2
18915,41546,990,1
18916,41549,847,1
18917,41552,481,1
18918,41553,940,1
18919,41555,1067,2
18920,41556,306,1
18921,41558,184,1
18922,41558,120,2
18923,41559,262,2
18924,41559,653,1
18925,41567,1055,2
18926,41582,168,1
18927,41582,82,1
18928,41583,999,2
18929,41590,478,2
18930,41594,1036,2
18931,41597,728,1
18932,41597,-728,1
18933,41598,502,1
18934,41601,347,1
18935,41604,122,2
18936,41605,510,2
18937,41612,549,2
18938,41616,230,1
18939,41617,431,4
18940,41617,337,2
18941,41624,773,2
18942,41626,355,1
18943,41627,333,1
18944,41630,359,1
18945,41631,1075,2
18946,41640,579,2
18947,41641,930,1
18948,41642,946,2
18949,41643,875,2
18950,41643,-875,2
18951,41644,1014,2
18952,41645,319,3
18953,41649,879,1
18954,41651,235,2
18955,41651,223,2
18956,41653,644,2
18957,41654,961,2
18958,41659,779,1
18959,41663,831,1
18960,41664,825,1
18961,41664,-825,1
18962,41680,797,1
18963,41683,248,2
18964,41684,805,1
18965,41689,216,1
18966,41694,232,1
18967,41694,503,1
18968,41700,505,2
18969,41700,913,2
18970,41703,89,1
18971,41707,213,2
18972,41708,961,3
18973,41715,1027,2
18974,41716,362,3
18975,41719,417,1
18976,41719,953,1
18977,41723,368,2
18978,41725,397,1
18979,41725,-397,1
18980,41728,276,2
18981,41729,850,1
18982,41730,286,2
18983,41731,763,1
18984,41740,351,1
18985,41743,1264,3
18986,41744,524,1
18987,41744,-524,1
18988,41747,1000,1
18989,41748,161,1
18990,41753,920,1
18991,41754,547,1
18992,41762,690,2
18993,41766,867,2
18994,41770,591,1
18995,41770,-591,1
18996,41772,912,1
18997,41777,516,1
18998,41779,309,1
18999,41780,633,1
19000,41782,748,2
19001,41782,680,1
19002,41782,1072,3
19003,41785,170,1
19004,41785,-170,1
19005,41786,603,1
19006,41787,853,1
19007,41794,493,1
19008,41794,-493,1
19009,41797,610,2
19010,41799,1107,2
19011,41799,-1107,2
19012,41803,449,2
19013,41805,425,2
19014,41806,911,2
19015,41807,475,1
19016,41809,305,3
19017,41809,399,2
19018,41813,181,1
19019,41815,515,2
19020,41816,456,1
19021,41818,322,1
19022,41818,677,1
19023,41818,-677,1
19024,41819,817,1
19025,41819,442,1
19026,41819,392,2
19027,41820,647,1
19028,41832,460,1
19029,41833,771,1
19030,41834,701,1
19031,41836,67,1
19032,41845,324,2
19033,41847,549,2
19034,41849,474,1
19035,41851,218,1
19036,41852,725,2
19037,41855,379,1
19038,41861,552,2
19039,41862,562,1
19040,41862,644,3
19041,41865,212,1
19042,41869,124,1
19043,41876,481,1
19044,41886,989,2
19045,41892,678,1
19046,41892,629,1
19047,41892,-629,1
19048,41894,813,1
19049,41896,150,2
19050,41897,377,2
19051,41903,800,1
19052,41910,986,1
19053,41913,389,2
19054,41913,139,1
19055,41915,499,1
19056,41915,929,1
19057,41917,680,1
19058,41918,515,1
19059,41920,265,1
19060,41920,-265,1
19061,41921,966,1
19062,41922,152,2
19063,41932,106,1
19064,41935,55,1
19065,41937,133,1
19066,41938,603,1
19067,41940,151,1
19068,41940,290,2
19069,41940,-290,2
19070,41945,564,1
19071,41945,395,1
19072,41945,986,1
19073,41945,992,1
19074,41945,298,1
19075,41945,637,1
19076,41949,894,1
19077,41953,279,1
19078,41953,439,1
19079,41959,866,1
19080,41962,1097,2
19081,41964,706,1
19082,41964,479,1
19083,41964,373,1
19084,41965,124,2
19085,41965,-124,2
19086,41972,251,2
19087,41981,403,2
19088,41984,405,1
19089,41986,588,1
19090,41990,412,2
19091,41995,992,1
19092,41995,894,1
19093,41999,586,1
19094,41999,637,1
19095,41999,464,1
19096,42001,537,2
19097,42001,-537,2
19098,42003,314,1
19099,42003,-314,1
19100,42004,456,1
19101,42010,994,1
19102,42010,793,1
19103,42016,949,1
19104,42019,273,2
19105,42019,369,1
19106,42021,681,2
19107,42027,806,2
19108,42027,514,1
19109,42028,797,2
19110,42036,912,3
19111,42038,980,3
19112,42041,524,1
19113,42044,694,2
19114,42047,434,2
19115,42048,202,1
19116,42054,400,2
19117,42054,290,1
19118,42054,325,1
19119,42057,612,1
19120,42058,78,1
19121,42059,508,2
19122,42061,842,1
19123,42065,817,1
19124,42065,-817,1
19125,42070,206,1
19126,42071,803,2
19127,42073,444,1
19128,42074,329,2
19129,42075,292,1
19130,42075,496,2
19131,42075,452,1
19132,42076,331,1
