rowNumber,PersonId,Price,PriceType 
57307,44394,200,Insurance
57308,44399,560,Car
57309,44401,593,Car
57310,44402,107,Car
57311,44407,954,Car
57312,44407,100,Extra driver
57313,44407,900,Car
57314,44407,289,Car
57315,44409,333,Car
57316,44409,684,Car
57317,44409,991,Car
57318,44409,701,Car
57319,44409,682,Car
57320,44410,76,Car
57321,44410,131,Car
57322,44413,323,Car
57323,44413,586,Car
57324,44413,60,Baby-seat
57325,44415,360,Car
57326,44415,621,Car
57327,44415,834,Car
57328,44415,60,Baby-seat
57329,44415,694,Car
57330,44417,705,Car
57331,44417,381,Car
57332,44418,502,Car
57333,44419,272,Car
57334,44427,975,Car
57335,44428,352,Car
57336,44428,262,Car
57337,44429,780,Car
57338,44431,342,Car
57339,44431,60,Baby-seat
57340,44432,161,Car
57341,44432,78,Car
57342,44433,505,Car
57343,44434,830,Car
57344,44434,580,Car
57345,44436,179,Car
57346,44438,913,Car
57347,44445,900,Car
57348,44451,968,Car
57349,44451,200,Insurance
57350,44451,590,Car
57351,44451,50,Navigation
57352,44455,874,Car
57353,44456,482,Car
57354,44456,857,Car
57355,44456,323,Car
57356,44457,669,Car
57357,44457,278,Car
57358,44457,100,Extra driver
57359,44457,555,Car
57360,44457,344,Car
57361,44459,730,Car
57362,44459,50,Navigation
57363,44459,921,Car
57364,44459,383,Car
57365,44459,200,Insurance
57366,44459,100,Extra driver
57367,44459,637,Car
57368,44459,694,Car
57369,44461,518,Car
57370,44462,731,Car
57371,44464,851,Car
57372,44465,723,Car
57373,44465,822,Car
57374,44465,200,Insurance
57375,44465,100,Extra driver
57376,44469,263,Car
57377,44469,100,Extra driver
57378,44469,448,Car
57379,44471,878,Car
57380,44471,50,Navigation
57381,44472,856,Car
57382,44475,249,Car
57383,44476,250,Car
57384,44476,50,Navigation
57385,44477,915,Car
57386,44477,50,Navigation
57387,44481,56,Car
57388,44481,99,Car
57389,44483,425,Car
57390,44483,272,Car
57391,44483,100,Extra driver
57392,44486,778,Car
57393,44486,858,Car
57394,44486,50,Navigation
57395,44486,100,Extra driver
57396,44486,967,Car
57397,44486,200,Insurance
57398,44486,200,Insurance
57399,44488,685,Car
57400,44488,200,Insurance
57401,44488,830,Car
57402,44490,447,Car
57403,44490,858,Car
57404,44490,60,Baby-seat
57405,44490,248,Car
57406,44490,60,Baby-seat
57407,44490,60,Baby-seat
57408,44491,988,Car
57409,44491,200,Insurance
57410,44492,775,Car
57411,44493,583,Car
57412,44494,650,Car
57413,44494,289,Car
57414,44496,382,Car
57415,44496,50,Navigation
57416,44502,786,Car
57417,44502,100,Extra driver
57418,44502,477,Car
57419,44503,608,Car
57420,44503,60,Baby-seat
57421,44503,380,Car
57422,44503,521,Car
57423,44505,439,Car
57424,44505,926,Car
57425,44505,849,Car
57426,44505,200,Insurance
57427,44505,832,Car
57428,44505,100,Extra driver
57429,44507,351,Car
57430,44507,60,Baby-seat
57431,44507,658,Car
57432,44508,424,Car
57433,44508,413,Car
57434,44508,346,Car
57435,44512,760,Car
57436,44512,200,Insurance
57437,44514,335,Car
57438,44515,965,Car
57439,44515,211,Car
57440,44515,544,Car
57441,44517,683,Car
57442,44519,893,Car
57443,44520,490,Car
57444,44520,60,Baby-seat
57445,44522,295,Car
57446,44522,948,Car
57447,44522,100,Extra driver
57448,44524,471,Car
57449,44524,200,Insurance
57450,44524,265,Car
57451,44525,223,Car
57452,44525,417,Car
57453,44526,444,Car
57454,44526,847,Car
57455,44526,222,Car
57456,44526,224,Car
57457,44528,188,Car
57458,44528,200,Insurance
57459,44533,736,Car
57460,44533,465,Car
57461,44533,683,Car
57462,44535,145,Car
57463,44537,817,Car
57464,44538,347,Car
57465,44538,770,Car
57466,44548,408,Car
57467,44548,444,Car
57468,44548,200,Insurance
57469,44548,961,Car
57470,44548,60,Baby-seat
57471,44549,717,Car
57472,44550,647,Car
57473,44550,845,Car
57474,44553,513,Car
57475,44553,50,Navigation
57476,44554,281,Car
57477,44554,200,Insurance
57478,44554,100,Extra driver
57479,44555,195,Car
57480,44558,579,Car
57481,44558,631,Car
57482,44561,197,Car
57483,44561,50,Navigation
57484,44561,100,Extra driver
57485,44562,281,Car
57486,44565,732,Car
57487,44565,200,Insurance
57488,44565,60,Baby-seat
57489,44565,398,Car
57490,44569,176,Car
57491,44570,911,Car
57492,44571,84,Car
57493,44571,100,Extra driver
57494,44572,838,Car
57495,44574,978,Car
57496,44576,334,Car
57497,44576,805,Car
57498,44576,740,Car
57499,44576,200,Insurance
57500,44577,111,Car
57501,44580,690,Car
57502,44584,543,Car
57503,44584,289,Car
57504,44586,719,Car
57505,44588,273,Car
57506,44589,940,Car
57507,44589,100,Extra driver
57508,44589,200,Insurance
57509,44589,537,Car
57510,44591,450,Car
57511,44592,599,Car
57512,44593,60,Car
57513,44594,719,Car
57514,44594,463,Car
57515,44594,60,Baby-seat
57516,44594,455,Car
57517,44596,198,Car
57518,44598,937,Car
57519,44598,535,Car
57520,44599,943,Car
57521,44605,966,Car
57522,44605,60,Baby-seat
57523,44607,851,Car
57524,44609,953,Car
57525,44610,353,Car
57526,44613,927,Car
57527,44613,50,Navigation
57528,44614,700,Car
57529,44614,296,Car
57530,44615,744,Car
57531,44615,200,Insurance
57532,44615,200,Insurance
57533,44617,692,Car
57534,44618,807,Car
57535,44619,500,Car
57536,44624,248,Car
57537,44624,572,Car
57538,44624,370,Car
57539,44626,473,Car
57540,44626,60,Baby-seat
57541,44627,533,Car
57542,44628,148,Car
57543,44628,60,Baby-seat
57544,44630,536,Car
57545,44632,506,Car
57546,44632,50,Navigation
57547,44634,816,Car
57548,44634,60,Baby-seat
57549,44634,511,Car
57550,44634,200,Insurance
57551,44634,939,Car
57552,44636,634,Car
57553,44637,945,Car
57554,44637,650,Car
57555,44637,50,Navigation
57556,44637,996,Car
57557,44637,100,Extra driver
57558,44640,783,Car
57559,44640,803,Car
57560,44640,333,Car
57561,44640,727,Car
57562,44640,50,Navigation
57563,44640,100,Extra driver
57564,44644,219,Car
57565,44645,301,Car
57566,44645,60,Baby-seat
57567,44645,224,Car
57568,44645,854,Car
57569,44645,986,Car
57570,44645,602,Car
57571,44646,284,Car
57572,44647,370,Car
57573,44647,932,Car
57574,44648,491,Car
57575,44650,453,Car
57576,44651,337,Car
57577,44651,50,Navigation
57578,44652,896,Car
57579,44653,650,Car
57580,44654,285,Car
57581,44656,63,Car
57582,44656,60,Baby-seat
57583,44657,892,Car
57584,44658,414,Car
57585,44658,60,Baby-seat
57586,44658,835,Car
57587,44659,640,Car
57588,44659,50,Navigation
57589,44662,583,Car
57590,44662,991,Car
57591,44662,797,Car
57592,44662,60,Baby-seat
57593,44662,300,Car
57594,44663,183,Car
57595,44663,177,Car
57596,44663,50,Navigation
57597,44663,121,Car
57598,44663,153,Car
57599,44668,302,Car
57600,44668,678,Car
57601,44668,645,Car
57602,44670,283,Car
57603,44670,232,Car
57604,44670,312,Car
57605,44670,100,Extra driver
57606,44674,906,Car
57607,44674,859,Car
57608,44675,400,Car
57609,44675,614,Car
57610,44675,50,Navigation
57611,44675,50,Navigation
57612,44675,50,Navigation
57613,44677,145,Car
57614,44677,68,Car
57615,44677,95,Car
57616,44677,100,Extra driver
57617,44678,412,Car
57618,44678,100,Extra driver
57619,44678,267,Car
57620,44678,100,Extra driver
57621,44678,555,Car
57622,44678,60,Baby-seat
57623,44679,302,Car
57624,44680,420,Car
57625,44680,50,Navigation
57626,44680,50,Navigation
57627,44680,327,Car
57628,44680,235,Car
57629,44681,818,Car
57630,44683,753,Car
57631,44683,60,Baby-seat
57632,44685,574,Car
57633,44685,899,Car
57634,44685,832,Car
57635,44685,100,Extra driver
57636,44685,357,Car
57637,44689,441,Car
57638,44691,226,Car
57639,44691,780,Car
57640,44691,100,Extra driver
57641,44692,822,Car
57642,44692,358,Car
57643,44692,543,Car
57644,44702,891,Car
57645,44704,524,Car
57646,44704,200,Insurance
57647,44704,50,Navigation
57648,44704,709,Car
57649,44704,50,Navigation
57650,44705,538,Car
57651,44705,835,Car
57652,44707,513,Car
57653,44707,200,Insurance
57654,44707,878,Car
57655,44707,100,Extra driver
57656,44709,573,Car
57657,44709,217,Car
57658,44709,60,Baby-seat
57659,44709,50,Navigation
57660,44709,200,Insurance
57661,44709,200,Insurance
57662,44709,50,Navigation
57663,44711,900,Car
57664,44712,398,Car
57665,44713,172,Car
57666,44713,102,Car
57667,44714,320,Car
57668,44714,60,Baby-seat
57669,44714,200,Insurance
57670,44715,111,Car
57671,44715,148,Car
57672,44715,60,Baby-seat
57673,44715,171,Car
57674,44721,997,Car
57675,44721,738,Car
57676,44722,327,Car
57677,44722,714,Car
57678,44722,622,Car
57679,44723,648,Car
57680,44723,284,Car
57681,44723,712,Car
57682,44723,200,Insurance
57683,44726,789,Car
57684,44727,392,Car
57685,44727,769,Car
57686,44727,356,Car
57687,44728,718,Car
57688,44728,332,Car
57689,44728,468,Car
57690,44728,511,Car
57691,44729,115,Car
57692,44729,82,Car
57693,44729,56,Car
57694,44730,650,Car
57695,44730,898,Car
57696,44731,173,Car
57697,44731,156,Car
57698,44732,881,Car
57699,44732,50,Navigation
57700,44733,834,Car
57701,44734,819,Car
57702,44734,225,Car
57703,44737,143,Car
57704,44738,529,Car
57705,44739,102,Car
57706,44739,200,Insurance
57707,44740,123,Car
57708,44740,100,Extra driver
57709,44740,62,Car
57710,44742,333,Car
57711,44742,200,Insurance
57712,44742,608,Car
57713,44742,50,Navigation
57714,44743,388,Car
57715,44743,50,Navigation
57716,44743,100,Extra driver
57717,44745,839,Car
57718,44745,200,Insurance
57719,44745,753,Car
57720,44745,975,Car
57721,44746,514,Car
57722,44746,300,Car
57723,44747,895,Car
57724,44747,544,Car
57725,44751,608,Car
57726,44753,838,Car
57727,44753,200,Insurance
57728,44753,298,Car
57729,44753,200,Insurance
57730,44753,641,Car
57731,44753,679,Car
57732,44757,973,Car
57733,44761,544,Car
57734,44761,100,Extra driver
57735,44764,275,Car
57736,44765,956,Car
57737,44766,385,Car
57738,44766,914,Car
57739,44768,883,Car
57740,44768,60,Baby-seat
57741,44769,548,Car
57742,44769,755,Car
57743,44771,790,Car
57744,44772,436,Car
57745,44772,204,Car
57746,44774,742,Car
57747,44774,785,Car
57748,44774,60,Baby-seat
57749,44774,307,Car
57750,44774,200,Insurance
57751,44775,526,Car
57752,44775,392,Car
57753,44778,277,Car
57754,44779,505,Car
57755,44779,50,Navigation
57756,44779,525,Car
57757,44779,100,Extra driver
57758,44780,441,Car
57759,44780,870,Car
57760,44782,113,Car
57761,44783,862,Car
57762,44788,307,Car
57763,44788,100,Extra driver
57764,44789,634,Car
57765,44790,205,Car
57766,44799,891,Car
57767,44800,500,Car
57768,44800,850,Car
57769,44801,840,Car
57770,44801,60,Baby-seat
57771,44801,402,Car
57772,44802,928,Car
57773,44803,918,Car
57774,44803,60,Baby-seat
57775,44803,60,Baby-seat
57776,44803,100,Extra driver
57777,44805,104,Car
57778,44805,60,Baby-seat
57779,44805,184,Car
57780,44808,58,Car
57781,44808,200,Insurance
57782,44809,448,Car
57783,44814,920,Car
57784,44814,729,Car
57785,44814,60,Baby-seat
57786,44816,905,Car
57787,44819,593,Car
57788,44820,76,Car
57789,44823,623,Car
57790,44823,383,Car
57791,44823,100,Extra driver
57792,44824,726,Car
57793,44825,872,Car
57794,44827,919,Car
57795,44827,903,Car
57796,44827,325,Car
57797,44827,60,Baby-seat
57798,44828,613,Car
57799,44828,100,Extra driver
57800,44828,278,Car
57801,44828,50,Navigation
57802,44830,59,Car
57803,44831,312,Car
57804,44832,830,Car
57805,44834,450,Car
57806,44834,200,Insurance
57807,44834,967,Car
57808,44835,245,Car
57809,44838,615,Car
57810,44838,952,Car
57811,44840,422,Car
57812,44841,960,Car
57813,44841,60,Baby-seat
57814,44841,906,Car
57815,44841,60,Baby-seat
57816,44841,382,Car
57817,44843,877,Car
57818,44844,890,Car
57819,44846,468,Car
57820,44849,226,Car
57821,44849,50,Navigation
57822,44855,468,Car
57823,44855,60,Baby-seat
57824,44855,100,Extra driver
57825,44855,785,Car
57826,44855,692,Car
57827,44855,989,Car
57828,44856,509,Car
57829,44856,965,Car
57830,44856,200,Insurance
57831,44856,441,Car
57832,44856,243,Car
57833,44857,804,Car
57834,44857,60,Baby-seat
57835,44858,844,Car
57836,44864,724,Car
57837,44864,200,Insurance
57838,44864,320,Car
57839,44864,50,Navigation
57840,44868,872,Car
57841,44871,981,Car
57842,44872,80,Car
57843,44875,233,Car
57844,44875,433,Car
57845,44875,50,Navigation
57846,44876,637,Car
57847,44876,413,Car
57848,44876,242,Car
57849,44876,60,Baby-seat
57850,44876,698,Car
57851,44876,50,Navigation
57852,44876,809,Car
57853,44878,390,Car
57854,44879,400,Car
57855,44879,60,Baby-seat
57856,44880,961,Car
57857,44880,100,Extra driver
57858,44881,284,Car
57859,44886,465,Car
57860,44886,479,Car
57861,44889,204,Car
57862,44891,785,Car
57863,44891,975,Car
57864,44892,890,Car
57865,44892,100,Extra driver
57866,44893,905,Car
57867,44894,620,Car
57868,44894,348,Car
57869,44894,200,Insurance
57870,44895,405,Car
57871,44896,487,Car
57872,44898,358,Car
57873,44899,334,Car
57874,44901,599,Car
57875,44901,200,Insurance
57876,44901,60,Baby-seat
57877,44902,526,Car
57878,44904,351,Car
57879,44904,100,Extra driver
57880,44904,355,Car
57881,44904,100,Extra driver
57882,44904,100,Extra driver
57883,44907,554,Car
57884,44909,649,Car
57885,44909,100,Extra driver
57886,44909,274,Car
57887,44909,60,Baby-seat
57888,44909,408,Car
57889,44909,790,Car
57890,44911,485,Car
57891,44911,339,Car
57892,44912,278,Car
57893,44912,50,Navigation
57894,44914,732,Car
57895,44917,903,Car
57896,44917,50,Navigation
57897,44918,908,Car
57898,44918,267,Car
57899,44918,60,Baby-seat
57900,44921,269,Car
57901,44921,50,Navigation
57902,44921,326,Car
57903,44923,86,Car
57904,44923,174,Car
57905,44928,340,Car
57906,44928,958,Car
57907,44929,979,Car
57908,44930,338,Car
57909,44931,427,Car
57910,44931,100,Extra driver
57911,44931,524,Car
57912,44931,60,Baby-seat
57913,44931,522,Car
57914,44931,670,Car
57915,44931,100,Extra driver
57916,44934,588,Car
57917,44935,320,Car
57918,44935,236,Car
57919,44935,100,Extra driver
57920,44936,886,Car
57921,44936,876,Car
57922,44940,891,Car
57923,44943,687,Car
57924,44946,776,Car
57925,44947,204,Car
57926,44948,109,Car
57927,44949,515,Car
57928,44951,347,Car
57929,44952,676,Car
57930,44952,669,Car
57931,44952,60,Baby-seat
57932,44952,454,Car
57933,44954,979,Car
57934,44954,200,Insurance
57935,44955,632,Car
57936,44955,50,Navigation
57937,44959,805,Car
57938,44961,474,Car
57939,44961,100,Extra driver
57940,44964,919,Car
57941,44964,857,Car
57942,44964,60,Baby-seat
57943,44966,258,Car
57944,44968,147,Car
57945,44971,591,Car
57946,44971,667,Car
57947,44971,799,Car
57948,44971,100,Extra driver
57949,44974,585,Car
57950,44974,252,Car
57951,44974,241,Car
57952,44974,200,Insurance
57953,44974,689,Car
57954,44975,129,Car
57955,44977,145,Car
57956,44977,64,Car
57957,44978,959,Car
57958,44978,60,Baby-seat
57959,44980,475,Car
57960,44983,156,Car
57961,44983,122,Car
57962,44984,176,Car
57963,44984,200,Insurance
57964,44984,60,Baby-seat
57965,44985,192,Car
57966,44985,200,Insurance
57967,44985,172,Car
57968,44985,60,Baby-seat
57969,44985,60,Baby-seat
57970,44985,173,Car
57971,44985,138,Car
57972,44986,757,Car
57973,44986,200,Insurance
57974,44990,107,Car
57975,44990,60,Baby-seat
57976,44990,156,Car
57977,44995,126,Car
57978,44997,995,Car
57979,44997,760,Car
57980,44997,551,Car
57981,44997,100,Extra driver
57982,44997,985,Car
57983,45001,329,Car
57984,45001,60,Baby-seat
57985,45004,463,Car
57986,45004,386,Car
57987,45005,387,Car
57988,45007,881,Car
57989,45007,238,Car
57990,45007,200,Insurance
57991,45007,100,Extra driver
57992,45009,717,Car
57993,45009,200,Insurance
57994,45009,471,Car
57995,45012,286,Car
57996,45012,296,Car
57997,45012,787,Car
57998,45012,100,Extra driver
57999,45013,393,Car
58000,45013,537,Car
58001,45015,344,Car
58002,45016,587,Car
58003,45019,588,Car
58004,45019,472,Car
58005,45019,891,Car
58006,45021,105,Car
58007,45022,498,Car
58008,45022,50,Navigation
58009,45022,60,Baby-seat
58010,45022,250,Car
58011,45022,200,Insurance
58012,45022,200,Insurance
58013,45022,986,Car
58014,45026,399,Car
58015,45026,60,Baby-seat
58016,45026,50,Navigation
58017,45026,209,Car
58018,45026,200,Insurance
58019,45026,326,Car
58020,45026,200,Insurance
58021,45026,100,Extra driver
58022,45026,681,Car
58023,45027,547,Car
58024,45027,50,Navigation
58025,45027,100,Extra driver
58026,45027,993,Car
58027,45027,315,Car
58028,45027,200,Insurance
58029,45027,519,Car
58030,45028,50,Car
58031,45030,353,Car
58032,45030,459,Car
58033,45030,200,Insurance
58034,45030,685,Car
58035,45030,100,Extra driver
58036,45030,606,Car
58037,45030,60,Baby-seat
58038,45032,82,Car
58039,45033,817,Car
58040,45033,486,Car
58041,45033,50,Navigation
58042,45033,50,Navigation
58043,45033,201,Car
58044,45034,949,Car
58045,45038,465,Car
58046,45039,302,Car
58047,45042,482,Car
58048,45042,816,Car
58049,45043,675,Car
58050,45043,273,Car
58051,45045,518,Car
58052,45045,100,Extra driver
58053,45045,589,Car
58054,45045,624,Car
58055,45045,478,Car
58056,45045,935,Car
58057,45047,106,Car
58058,45048,445,Car
58059,45048,50,Navigation
58060,45048,50,Navigation
58061,45049,674,Car
58062,45050,122,Car
58063,45050,60,Baby-seat
58064,45050,178,Car
58065,45052,94,Car
58066,45052,193,Car
58067,45052,71,Car
58068,45052,60,Baby-seat
58069,45054,808,Car
58070,45056,394,Car
58071,45056,200,Insurance
58072,45056,227,Car
58073,45056,681,Car
58074,45057,224,Car
58075,45057,654,Car
58076,45057,724,Car
58077,45057,266,Car
58078,45057,801,Car
58079,45057,100,Extra driver
58080,45058,485,Car
58081,45061,535,Car
58082,45061,200,Insurance
58083,45062,775,Car
58084,45062,553,Car
58085,45063,542,Car
58086,45065,959,Car
58087,45066,939,Car
58088,45066,525,Car
58089,45068,898,Car
58090,45068,456,Car
58091,45069,826,Car
58092,45069,670,Car
58093,45070,92,Car
58094,45073,728,Car
58095,45073,599,Car
58096,45073,200,Insurance
58097,45074,400,Car
58098,45074,60,Baby-seat
58099,45074,308,Car
58100,45075,91,Car
58101,45078,965,Car
58102,45078,50,Navigation
58103,45081,229,Car
58104,45083,922,Car
58105,45086,736,Car
58106,45086,200,Insurance
58107,45086,999,Car
58108,45089,671,Car
58109,45089,200,Insurance
58110,45092,168,Car
58111,45092,127,Car
58112,45095,357,Car
58113,45097,748,Car
58114,45100,645,Car
58115,45100,200,Insurance
58116,45100,705,Car
58117,45101,929,Car
58118,45101,50,Navigation
58119,45101,876,Car
58120,45101,60,Baby-seat
58121,45101,60,Baby-seat
58122,45103,619,Car
58123,45103,100,Extra driver
58124,45103,370,Car
58125,45104,621,Car
58126,45104,755,Car
58127,45106,724,Car
58128,45106,231,Car
58129,45107,839,Car
58130,45109,562,Car
58131,45109,50,Navigation
58132,45110,409,Car
58133,45110,289,Car
58134,45110,60,Baby-seat
58135,45111,485,Car
58136,45111,322,Car
58137,45119,488,Car
58138,45119,200,Insurance
58139,45119,60,Baby-seat
58140,45119,342,Car
58141,45119,200,Insurance
58142,45119,567,Car
58143,45119,261,Car
58144,45120,700,Car
58145,45120,855,Car
58146,45120,897,Car
58147,45121,554,Car
58148,45123,420,Car
58149,45123,200,Insurance
58150,45123,415,Car
58151,45126,302,Car
58152,45126,296,Car
58153,45128,890,Car
58154,45129,776,Car
58155,45129,469,Car
58156,45133,909,Car
58157,45133,200,Insurance
58158,45134,697,Car
58159,45134,100,Extra driver
58160,45137,717,Car
58161,45137,451,Car
58162,45139,455,Car
58163,45140,656,Car
58164,45140,464,Car
58165,45140,984,Car
58166,45142,544,Car
58167,45142,50,Navigation
58168,45142,360,Car
58169,45142,200,Insurance
58170,45142,200,Insurance
58171,45142,424,Car
58172,45142,50,Navigation
58173,45142,50,Navigation
58174,45143,818,Car
58175,45150,147,Car
58176,45150,100,Extra driver
58177,45151,344,Car
58178,45151,100,Extra driver
58179,45152,752,Car
58180,45157,182,Car
58181,45157,60,Car
58182,45157,54,Car
58183,45157,131,Car
58184,45157,200,Insurance
58185,45157,137,Car
58186,45158,773,Car
58187,45160,556,Car
58188,45161,900,Car
58189,45161,254,Car
58190,45162,376,Car
58191,45163,832,Car
58192,45163,200,Insurance
58193,45165,477,Car
58194,45165,770,Car
58195,45165,50,Navigation
58196,45165,227,Car
58197,45167,953,Car
58198,45170,213,Car
58199,45171,520,Car
58200,45171,50,Navigation
58201,45176,712,Car
58202,45176,100,Extra driver
58203,45177,939,Car
58204,45177,852,Car
58205,45178,388,Car
58206,45178,669,Car
58207,45179,911,Car
58208,45180,230,Car
58209,45180,50,Navigation
58210,45180,302,Car
58211,45181,240,Car
58212,45182,257,Car
58213,45183,250,Car
58214,45185,513,Car
58215,45188,340,Car
58216,45194,808,Car
58217,45195,146,Car
58218,45195,60,Baby-seat
58219,45195,177,Car
58220,45195,200,Insurance
58221,45195,184,Car
58222,45195,200,Insurance
58223,45195,83,Car
58224,45195,200,Insurance
58225,45196,940,Car
58226,45196,100,Extra driver
58227,45200,269,Car
58228,45200,100,Extra driver
58229,45200,936,Car
58230,45200,50,Navigation
58231,45200,244,Car
58232,45200,50,Navigation
58233,45201,723,Car
58234,45201,100,Extra driver
58235,45201,234,Car
58236,45201,519,Car
58237,45201,857,Car
58238,45201,60,Baby-seat
58239,45202,836,Car
58240,45202,50,Navigation
58241,45204,604,Car
58242,45204,100,Extra driver
58243,45204,734,Car
58244,45204,361,Car
58245,45208,519,Car
58246,45208,100,Extra driver
58247,45210,370,Car
58248,45210,377,Car
58249,45210,100,Extra driver
58250,45210,100,Extra driver
58251,45211,234,Car
58252,45211,583,Car
58253,45214,770,Car
58254,45214,200,Insurance
58255,45216,987,Car
58256,45216,758,Car
58257,45216,60,Baby-seat
58258,45216,353,Car
58259,45216,979,Car
58260,45219,461,Car
58261,45219,925,Car
58262,45219,350,Car
58263,45219,100,Extra driver
58264,45219,403,Car
58265,45224,973,Car
58266,45225,102,Car
58267,45225,60,Baby-seat
58268,45225,100,Extra driver
58269,45225,164,Car
58270,45226,711,Car
58271,45226,100,Extra driver
58272,45227,397,Car
58273,45228,874,Car
58274,45229,143,Car
58275,45230,96,Car
58276,45230,100,Extra driver
58277,45230,183,Car
58278,45230,100,Extra driver
58279,45233,524,Car
58280,45234,912,Car
58281,45234,903,Car
58282,45234,212,Car
58283,45234,200,Insurance
58284,45234,707,Car
58285,45234,100,Extra driver
58286,45236,359,Car
58287,45237,567,Car
58288,45237,826,Car
58289,45243,490,Car
58290,45244,461,Car
58291,45244,284,Car
58292,45244,200,Insurance
58293,45245,128,Car
58294,45245,50,Navigation
58295,45246,768,Car
58296,45246,601,Car
58297,45247,985,Car
58298,45247,60,Baby-seat
58299,45247,830,Car
58300,45248,852,Car
58301,45248,697,Car
58302,45250,980,Car
58303,45254,764,Car
58304,45255,419,Car
58305,45255,236,Car
58306,45255,767,Car
58307,45255,200,Insurance
58308,45255,236,Car
58309,45255,200,Insurance
58310,45255,893,Car
58311,45256,258,Car
58312,45256,568,Car
58313,45256,50,Navigation
58314,45257,767,Car
58315,45257,200,Insurance
58316,45258,136,Car
58317,45262,860,Car
58318,45263,540,Car
58319,45263,50,Navigation
58320,45264,702,Car
58321,45264,953,Car
58322,45266,206,Car
58323,45268,704,Car
58324,45270,297,Car
58325,45275,267,Car
58326,45275,492,Car
58327,45277,397,Car
58328,45277,951,Car
58329,45277,50,Navigation
58330,45278,868,Car
58331,45278,60,Baby-seat
58332,45278,581,Car
58333,45279,159,Car
58334,45281,587,Car
58335,45282,894,Car
58336,45282,332,Car
58337,45282,200,Insurance
58338,45282,60,Baby-seat
58339,45283,616,Car
58340,45283,894,Car
58341,45284,230,Car
58342,45284,719,Car
58343,45287,357,Car
58344,45288,282,Car
58345,45288,718,Car
58346,45288,247,Car
58347,45288,100,Extra driver
58348,45288,742,Car
58349,45289,927,Car
58350,45289,200,Insurance
58351,45290,213,Car
58352,45290,50,Navigation
58353,45290,502,Car
58354,45290,200,Insurance
58355,45291,351,Car
58356,45291,445,Car
58357,45291,702,Car
58358,45291,562,Car
58359,45291,310,Car
58360,45292,338,Car
58361,45293,642,Car
58362,45293,200,Insurance
58363,45293,449,Car
58364,45294,830,Car
58365,45294,878,Car
58366,45294,100,Extra driver
58367,45294,484,Car
58368,45295,971,Car
58369,45297,309,Car
58370,45297,301,Car
58371,45302,321,Car
58372,45302,686,Car
58373,45303,822,Car
58374,45303,60,Baby-seat
58375,45303,60,Baby-seat
58376,45303,652,Car
58377,45304,630,Car
58378,45304,60,Baby-seat
58379,45304,200,Insurance
58380,45304,830,Car
58381,45306,647,Car
58382,45307,542,Car
58383,45308,592,Car
58384,45308,60,Baby-seat
58385,45310,952,Car
58386,45310,887,Car
58387,45310,200,Insurance
58388,45310,458,Car
58389,45310,50,Navigation
58390,45311,95,Car
58391,45311,100,Extra driver
58392,45311,109,Car
58393,45311,59,Car
58394,45311,100,Extra driver
58395,45312,380,Car
58396,45312,200,Insurance
58397,45313,889,Car
58398,45313,60,Baby-seat
58399,45313,739,Car
58400,45313,823,Car
58401,45313,50,Navigation
58402,45314,267,Car
58403,45314,405,Car
58404,45314,50,Navigation
58405,45314,910,Car
58406,45315,590,Car
58407,45315,411,Car
58408,45315,274,Car
58409,45315,970,Car
58410,45317,681,Car
58411,45317,100,Extra driver
58412,45318,779,Car
58413,45318,60,Baby-seat
58414,45318,823,Car
58415,45321,793,Car
58416,45322,823,Car
58417,45323,667,Car
58418,45323,839,Car
58419,45324,994,Car
58420,45324,264,Car
58421,45324,60,Baby-seat
58422,45324,635,Car
58423,45324,817,Car
58424,45324,882,Car
58425,45324,541,Car
58426,45324,973,Car
58427,45326,618,Car
58428,45326,213,Car
58429,45326,200,Insurance
58430,45326,344,Car
58431,45329,955,Car
58432,45329,403,Car
58433,45336,66,Car
58434,45336,100,Extra driver
58435,45337,972,Car
58436,45338,652,Car
58437,45338,60,Baby-seat
58438,45339,603,Car
58439,45340,948,Car
58440,45340,230,Car
58441,45340,693,Car
58442,45340,569,Car
58443,45342,225,Car
58444,45343,843,Car
58445,45343,50,Navigation
58446,45344,702,Car
58447,45344,543,Car
58448,45346,296,Car
58449,45346,640,Car
58450,45350,737,Car
58451,45350,100,Extra driver
58452,45351,684,Car
58453,45351,753,Car
58454,45351,853,Car
58455,45351,446,Car
58456,45351,50,Navigation
58457,45352,871,Car
58458,45355,905,Car
58459,45355,881,Car
58460,45358,859,Car
58461,45358,934,Car
58462,45358,640,Car
58463,45358,200,Insurance
58464,45358,537,Car
58465,45359,686,Car
58466,45360,118,Car
58467,45364,422,Car
58468,45364,200,Insurance
58469,45364,642,Car
58470,45364,50,Navigation
58471,45365,239,Car
58472,45367,401,Car
58473,45368,522,Car
58474,45368,200,Insurance
58475,45368,754,Car
58476,45368,100,Extra driver
58477,45368,100,Extra driver
58478,45368,513,Car
58479,45368,957,Car
58480,45368,439,Car
58481,45370,334,Car
58482,45370,646,Car
58483,45372,429,Car
58484,45372,636,Car
58485,45374,905,Car
58486,45374,774,Car
58487,45376,882,Car
58488,45376,60,Baby-seat
58489,45377,542,Car
58490,45377,921,Car
58491,45377,200,Insurance
58492,45377,493,Car
58493,45377,200,Insurance
58494,45377,801,Car
58495,45377,50,Navigation
58496,45380,542,Car
58497,45380,50,Navigation
58498,45380,632,Car
58499,45381,894,Car
